keyword,page,weibo_id,weibo_url,user_name,user_home,publish_time,reposts,comments,likes,content
人工智能问诊,8,2974557985,https://api.zhihu.com/answers/2974557985,趣竞陆小凤,https://api.zhihu.com/people/8f368a6401d8407898d169e610b01425,2023-04-08T21:12:56,,,,AI能否替代医生问诊？ 迎来爆发式增长。 这第一波，将会赋能线上医生的<em>问诊</em>，出现<em>人工智能</em>来承接线上问诊的工作，比如数字人医生，GPT结合现在的数字人技术
人工智能问诊,8,1961480485474662104,https://api.zhihu.com/answers/1961480485474662104,赵泠,https://api.zhihu.com/people/eb67c87bde5ed3b991f942e7d4b81838,2025-10-14T17:16:30,849,,277,这波人工智能浪潮怎么越来越像泡沫，AI到底带来了什么？ 年的美国经济可以说是一场围绕<em>人工智能</em>的豪赌。截至 2025 年 10 月初，<em>人工智能</em>领域的投资额是这一年美国
人工智能问诊,8,1966451139940688883,https://api.zhihu.com/answers/1966451139940688883,西安大白楼陪诊,https://api.zhihu.com/people/1eca83719623b38957ed52001c3f2c03,2025-10-28T10:28:06,1,,,你觉得线上问诊靠谱吗？ 现在有种职业叫代<em>问诊</em> 把你的检查报告给专业人员。 人家拿给医生看。再让你和医生直接通话 阐述病情。和
人工智能问诊,9,2913330616,https://api.zhihu.com/answers/2913330616,花花小生,https://api.zhihu.com/people/27b1354cdaf11620ae6e7c8d52e85d5a,2023-02-27T16:15:43,,,,AI能否替代医生问诊？ 那机器学习模型将无法通过正确的输入进入训练，导致AI模型所做的预测不正确。也正因如此，人们对<em>AI问诊</em>的结果也总会持怀疑态度。
人工智能问诊,9,1890069913898566633,https://api.zhihu.com/articles/1890069913898566633,如鑫淼,https://api.zhihu.com/people/3a1bb7fc1b5f6dfdc5fef3fc7b136d45,2025-03-31T16:00:09,1,,,<em>AI问诊</em>有风险 家长切勿太大心！ 文/鑫淼 <em>AI问诊</em>险误病情 近日，广东汕头某医学院第一附属医院，收治了一例家长用AI自行<em>看病</em>的病例。3岁的女童出现了反复咳嗽发热等症状
人工智能问诊,9,1979535560784773942,https://api.zhihu.com/articles/1979535560784773942,果壳,https://api.zhihu.com/people/486e2e8a3d77380f1607d6de0fd27c10,2025-12-03T13:00:55,,,,如果你非得用DeepSeek<em>看病</em>，建议这么看（附详细提问模版） 能不能用<em>AI看病</em>？当专家不能，当助手很能 有一种用DeepSeek等<em>人工智能</em>助手（<em>AI</em>）<em>看病</em>的方法是
人工智能问诊,9,1913638687603922596,https://api.zhihu.com/articles/1913638687603922596,小学童,https://api.zhihu.com/people/f002d1d71bd4e8fbb18c4d1f3a4a8919,2025-06-04T16:54:03,,,,DeepSeekAI<em>问诊</em>：在家就能看的<em>智能</em>医生，真的靠谱吗？ 并推荐合适的治疗方案或进一步检查建议，从而缓解线下医疗资源的压力。 主要功能<em>智能问诊</em>，DeepSeek通过自然语言处理技术，与患者进行多轮对话
人工智能问诊,9,15433741668,https://api.zhihu.com/articles/15433741668,古月居,https://api.zhihu.com/people/5269f3fc1b109837affc2dca2ac8cf18,2024-12-30T11:51:14,3,,,基于深度学习的医疗<em>问诊</em>助手 博主衍生出了做一个基于深度学习的医疗<em>问诊</em>助手的想法，依靠深度学习模型来做一个简单的医疗<em>问诊</em>机器人。 正文开始： 硬件准备这里博主直接展示一下做这个项目的一些硬件准备
人工智能问诊,9,112184006220,https://api.zhihu.com/answers/112184006220,兀喇咩捏,https://api.zhihu.com/people/88a544906f77304e3ac2ed9a7500b6e5,2025-02-27T22:04:33,2,,,「AI 问诊」火了，如果用 AI 开出的药方出了问题，这个责任由谁承担？ 问这个问题，其实跟程序员写代码一样。 如果一个程序员，用<em>AI</em>写了段程序，然后也不改就直接提交了，（假设没有测试）部署到生产环境
人工智能问诊,9,1881713019,https://api.zhihu.com/answers/1881713019,荔枝糖,https://api.zhihu.com/people/c0a836de950d05a3d7ba7f80848c3039,2021-05-12T11:35:35,12,,39,中医看诊能否实现人工智能化？ 在某些疾病诊断过程中已经相当于顶尖人类一生的水平。在疫情期间<em>智能问诊</em>系统、肺炎咨询机器人、<em>AI</em>技术预测了新型冠状病毒的宿主和感染性、<em>AI</em>技术预测新型冠状病毒的全基因组二级结构等人工智能技术帮助医务人员一起抗击新冠
人工智能问诊,9,1317796912,https://api.zhihu.com/answers/1317796912,亚东,https://api.zhihu.com/people/208af832658f52059e21f67417d046ba,2020-07-04T09:20:14,8,,4,如果有了一个人工智能，该问些什么问题才能测试出它的智能水平? 这些能识别出现阶段的人与<em>人工智能</em>。 如果要测试它的水平，那就是一个很麻烦的问题。它是强<em>人工智能</em>还是弱人工智能。 对于强人工智能可以用上面的问题来分辨
人工智能问诊,9,1967637726401634536,https://api.zhihu.com/articles/1967637726401634536,<em>Ai</em>小白龙,https://api.zhihu.com/people/d9968e7585a6f9b2a88d1ad238935b58,2025-10-31T17:06:56,3,,,告别“<em>人工</em>客服”！用Dify+知识库，打造你的24小时<em>智能</em>问答专家 要用时却怎么也找不到？<em>AI</em>回答看似流畅，却总给不出你要的准确信息？问题不在于你记性差，也不在<em>AI</em>不够聪明，而是它根本“不知道你的事”
人工智能问诊,9,1365004913,https://api.zhihu.com/answers/1365004913,JerryLi,https://api.zhihu.com/people/deca2cde3e265b39bb6e0eb0d683d610,2020-07-27T17:44:10,17,,34,"市面上有没有人工智能的医疗APP？ 推导出最可能患有的疾病,目前可<em>智能</em>自诊4200多种疾病,将生活中的常见疾病尽数收纳，并持续保持更新。 <em>智能</em>自诊导诊实现的流程"
人工智能问诊,9,2892884751,https://api.zhihu.com/answers/2892884751,筱江即何,https://api.zhihu.com/people/781d777a612d6b45d3a48ffd77e3b27b,2023-02-14T15:25:31,,,,AI能否替代医生问诊？ 1、医生问诊也是基于对病例的积累和对病人本身的数据检查和症状描述做出的诊疗方案。所以在数据和信息海量的情况下，<em>AI</em>是能替代医生<em>问诊</em>的。这当中需要2个节点完善信息，一个就是病人的检测数据
人工智能问诊,9,1979018621700297901,https://api.zhihu.com/answers/1979018621700297901,沙瑜,https://api.zhihu.com/people/35b0cdfa08f28396d2b8d2bccaed3644,2025-12-02T02:46:47,1,,,现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？ 我就有写完的动力。关键问题，一般都是多个<em>ai</em>一起问，这样相对比较靠谱，推荐使用不开源的<em>ai</em>，记住看一下它们的介绍是否是同一个基地模型
人工智能问诊,9,1959312092541715955,https://api.zhihu.com/answers/1959312092541715955,类人的滑某,https://api.zhihu.com/people/c57a55e7626e2039b2252f62b8b97f01,2025-10-08T17:40:05,,,,人工智能在辅助医生诊断疾病时，目前达到了怎样的准确率和可靠性？ 不同的解决办法会衍生出不同的工作场景，我举例几个： 方案一：<em>ai</em>给出的每个诊断都由医生<em>人工</em>复核，如果<em>ai</em>和医生给出的诊断一致，则同意采用该诊断
人工智能问诊,9,2898417298,https://api.zhihu.com/answers/2898417298,水冰,https://api.zhihu.com/people/701f2e8f1c56eb57d7f7ecbe4cf8a062,2023-02-17T21:55:29,,,,AI能否替代医生问诊？ 包括新出的chatgpt都无法说实现了<em>智能</em>。 其次，退一万步说，上面描述的问题和困难<em>AI</em>都能解决了。但是还是不能替代医生<em>问诊</em>，怎么说呢
人工智能问诊,9,1973840598118204679,https://api.zhihu.com/answers/1973840598118204679,隔壁老徐,https://api.zhihu.com/people/96b748f5339aa76811db24152a45ab2d,2025-11-17T19:51:10,,,,AI 在辅助诊断方面，离全面普及还有多远？ 2025年医疗设备突破中，<em>AI</em>驱动的诊断成像系统（如用于癌症筛查的<em>智能</em>CT）已成为主流，可穿戴设备（如集成<em>AI</em>的智能手环）也开始支持实时皮肤和心率异常分析
人工智能问诊,9,1979626114822459907,https://api.zhihu.com/answers/1979626114822459907,原来的号,https://api.zhihu.com/people/adf83d5a6b7857d53ee1d865a4d8cfa0,2025-12-03T19:00:45,,,,向AI提问题，它给的答案是真懂还是假懂？ <em>AI</em>是训练出来的，可以参考那种机器人客服，对某些关键字触发某些应答机制。胜在训练它的人多，样本量足够大
人工智能问诊,9,2960764587,https://api.zhihu.com/answers/2960764587,<em>AI</em>筑梦师,https://api.zhihu.com/people/32ae1938efa5bced348f81bffc0453c8,2023-03-30T16:01:31,1,,2,AI能否替代医生问诊？ 医学领域的人工智能 | IBM “<em>人工智能AI</em>时代的临床决策支持” by 知乎：知明：<em>人工智能AI</em>时代的临床决策支持
人工智能问诊,9,260148117,https://api.zhihu.com/articles/260148117,石小杜,https://api.zhihu.com/people/6c2a61f180c2f6be091f4032584cf440,2020-09-28T17:28:56,161,,,<em>问诊</em>内容九大项 <em>问诊</em>内容 （一）一般项目 姓名、性别、年龄、籍贯、出生地、民族、婚姻、通信地址、电话号码、工作单位、职业、入院日期、记录日期、病史陈述者和可靠程度等
人工智能问诊,9,1018797766,https://api.zhihu.com/answers/1018797766,元芳探险,https://api.zhihu.com/people/8433cb95867911ea3c4442e31b308618,2020-02-16T08:30:52,17,,20,有没有医疗平台可以实现远程问诊？ 里面都是全国各地的医生，北京协和医院的大咖也都可以在线<em>问诊</em>。 丁香医生-在线问诊使用攻略 之前为了让朋友更好的使用丁香医生
人工智能问诊,9,2967486685,https://api.zhihu.com/answers/2967486685,有丶秀,https://api.zhihu.com/people/c2c9556491c546b54be4d37d2de143a3,2023-04-04T09:35:03,,,,AI能否替代医生问诊？ 以及判断癌症和其他疾病的早期征兆。 <em>智能问诊</em>：<em>AI</em>可以通过自然语言处理技术和机器学习算法，与患者进行交互式<em>问诊</em>，了解病情和症状
人工智能问诊,10,112184006220,https://api.zhihu.com/answers/112184006220,兀喇咩捏,https://api.zhihu.com/people/88a544906f77304e3ac2ed9a7500b6e5,2025-02-27T22:04:33,2,,,「AI 问诊」火了，如果用 AI 开出的药方出了问题，这个责任由谁承担？ 问这个问题，其实跟程序员写代码一样。 如果一个程序员，用<em>AI</em>写了段程序，然后也不改就直接提交了，（假设没有测试）部署到生产环境
人工智能问诊,10,15433741668,https://api.zhihu.com/articles/15433741668,古月居,https://api.zhihu.com/people/5269f3fc1b109837affc2dca2ac8cf18,2024-12-30T11:51:14,3,,,基于深度学习的医疗<em>问诊</em>助手 博主衍生出了做一个基于深度学习的医疗<em>问诊</em>助手的想法，依靠深度学习模型来做一个简单的医疗<em>问诊</em>机器人。 正文开始： 硬件准备这里博主直接展示一下做这个项目的一些硬件准备
人工智能问诊,10,708294435,https://api.zhihu.com/articles/708294435,冯小xx,https://api.zhihu.com/people/7d9b0c52d0360faeb081678076b1bd25,2024-07-11T16:43:01,,,,中医<em>人工智能</em>诊断系统和传统中医区别 降低医疗成本：<em>AI</em>系统可以帮助节省医疗资源，连锁药店，中医馆可以解决一套系统，代替多个中医师的<em>人工</em>成本。 7
人工智能问诊,10,1967637726401634536,https://api.zhihu.com/articles/1967637726401634536,<em>Ai</em>小白龙,https://api.zhihu.com/people/d9968e7585a6f9b2a88d1ad238935b58,2025-10-31T17:06:56,3,,,告别“<em>人工</em>客服”！用Dify+知识库，打造你的24小时<em>智能</em>问答专家 要用时却怎么也找不到？<em>AI</em>回答看似流畅，却总给不出你要的准确信息？问题不在于你记性差，也不在<em>AI</em>不够聪明，而是它根本“不知道你的事”
人工智能问诊,10,3520635030,https://api.zhihu.com/answers/3520635030,阿哩,https://api.zhihu.com/people/fa01311389ff46a2b006e0134d1c7100,2024-06-05T09:58:22,8,,9,人工智能在医疗诊断中的最新应用是什么？ <em>人工智能</em>（<em>AI</em>）在医疗诊断中的应用日益广泛，下面是一些案例。 1. 影像诊断 <em>AI</em>在医学影像诊断中的应用尤为突出
人工智能问诊,10,1979018621700297901,https://api.zhihu.com/answers/1979018621700297901,沙瑜,https://api.zhihu.com/people/35b0cdfa08f28396d2b8d2bccaed3644,2025-12-02T02:46:47,1,,,现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？ 我就有写完的动力。关键问题，一般都是多个<em>ai</em>一起问，这样相对比较靠谱，推荐使用不开源的<em>ai</em>，记住看一下它们的介绍是否是同一个基地模型
人工智能问诊,10,1979626114822459907,https://api.zhihu.com/answers/1979626114822459907,原来的号,https://api.zhihu.com/people/adf83d5a6b7857d53ee1d865a4d8cfa0,2025-12-03T19:00:45,,,,向AI提问题，它给的答案是真懂还是假懂？ <em>AI</em>是训练出来的，可以参考那种机器人客服，对某些关键字触发某些应答机制。胜在训练它的人多，样本量足够大
人工智能问诊,10,99717675354,https://api.zhihu.com/answers/99717675354,invalid s,https://api.zhihu.com/people/ce40c704800079110fac389de1d6f57f,2025-02-13T10:25:41,29,,7,有这么多AI软件可以问问题，那为什么还要问知乎呢？ 因为<em>AI</em>目前仅仅是逻辑思维半入门/未入门状态而已。问事实性、常识性、分类性等有现成结论的东西，它很强
人工智能问诊,10,1924051733040037965,https://api.zhihu.com/answers/1924051733040037965,玩美数据研究院,https://api.zhihu.com/people/162d459af3081ad1a7c2f8df525f87a5,2025-07-03T10:28:00,1,,,如何看待线上问诊？ 三甲专家可能比外卖更快抵达你的手机屏幕。未来，线上<em>问诊</em>或许能和网购一样普及和便利。 爆发式增长：互联网<em>问诊</em>已成气候 互联网医疗早已不是新鲜概念
人工智能问诊,10,260148117,https://api.zhihu.com/articles/260148117,石小杜,https://api.zhihu.com/people/6c2a61f180c2f6be091f4032584cf440,2020-09-28T17:28:56,161,,,<em>问诊</em>内容九大项 <em>问诊</em>内容 （一）一般项目 姓名、性别、年龄、籍贯、出生地、民族、婚姻、通信地址、电话号码、工作单位、职业、入院日期、记录日期、病史陈述者和可靠程度等
人工智能问诊,10,1970902580973515770,https://api.zhihu.com/answers/1970902580973515770,雪夜梦殇,https://api.zhihu.com/people/a26206f9501162cea584b587981dfa3f,2025-11-09T17:16:32,,,,AI 在医学影像诊断中的应用，究竟是辅助医生还是可能取代医生？ 我认为<em>AI</em>在医学中只能起到辅助作用，因为人的疾病是在不断变异的，而<em>AI</em>被写出来的，是固化的。就算是现代医学中所有的病历都被写进AI的记忆里
人工智能问诊,10,1979539536901068071,https://api.zhihu.com/answers/1979539536901068071,YuMeng,https://api.zhihu.com/people/797672dd2ee16bc2b96f800c316030c1,2025-12-03T13:16:43,,,,现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？ 为何通过恋爱与学习用<em>AI</em>：恋爱从古至今存在，AI是近些年的产物，意义是人类怎么活，依旧会怎么活地与<em>AI</em>没啥关系。
人工智能问诊,10,1018797766,https://api.zhihu.com/answers/1018797766,元芳探险,https://api.zhihu.com/people/8433cb95867911ea3c4442e31b308618,2020-02-16T08:30:52,17,,20,有没有医疗平台可以实现远程问诊？ 里面都是全国各地的医生，北京协和医院的大咖也都可以在线<em>问诊</em>。 丁香医生-在线问诊使用攻略 之前为了让朋友更好的使用丁香医生
人工智能问诊,10,1921912794099483488,https://api.zhihu.com/articles/1921912794099483488,多恩<em>AI</em>,https://api.zhihu.com/people/2e3c4c4c8ee8b371f15634ade2f08a92,2025-06-27T12:48:39,47,,,DeepSeek拿下1569万医院大单，医生要被<em>AI</em>替代了？ 各大厂都在抢这块蛋糕。 对医生来说，要么拥抱 <em>AI</em> ，要么被 AI 替代。 对患者来说，<em>看病</em>可能会越来越方便。 对整个社会来说
人工智能问诊,10,1978404296111440847,https://api.zhihu.com/answers/1978404296111440847,转戳脊梁骨,https://api.zhihu.com/people/2405090e2b934896cc4eccc0e0c7a87c,2025-11-30T10:05:41,,,1,线上问诊真的能解决看病难问题吗？我的体验如何？ 线上<em>问诊</em>，尤其是视频问诊这种可以适用于一些常见的情况，比如发烧感冒这类的问题，但是并不适合所有疾病。而这类问题
人工智能问诊,10,92044953147,https://api.zhihu.com/answers/92044953147,momo,https://api.zhihu.com/people/20532975e1ef2bbe479ef02c04cc528a,2025-02-03T18:29:46,13,,,问一下知乎的医生们，以后的患者要是用DeepSeek问答的内容和你们对线要怎么办？ 但是我会按照主诉和查体，给出自己的诊断和方案，如果要求我按照<em>ai</em>的方案之类治疗，对不起，能力有限，建议上级医院就诊
人工智能问诊,10,1961480730208100378,https://api.zhihu.com/answers/1961480730208100378,秋姨李药师,https://api.zhihu.com/people/1a67459f38591c769131f6592b6e918b,2025-10-14T17:17:28,1,,,你觉得线上问诊靠谱吗？ 轻症可以线上<em>问诊</em>，重症就不建议了，可能会影响病情。线上<em>问诊</em>的核心价值是 “补充线下诊疗”，而非 “替代线下医院”它适合解决轻疾咨询、慢性病随访、报告解读等问题
人工智能问诊,10,722051746,https://api.zhihu.com/answers/722051746,Bryce,https://api.zhihu.com/people/8bd7615d1da141ad91e521c922fe4dd5,2019-06-20T20:16:12,52,,26,现在市面上的几大线上问诊平台，哪家回复质量最高？ 通过单项测试，是无法完全反应平台真实情况的。 原因很简单，<em>问诊</em>的服务提供者是医生，而非平台工作人员。 回复的质量好坏
人工智能问诊,10,1246619675,https://api.zhihu.com/answers/1246619675,白衣恶魔,https://api.zhihu.com/people/19a1fefedd9ec5b1f36e4bd152a7d239,2020-05-26T13:08:25,76,,56,医生朋友有没有用过在线问诊app？ 直到1周后才慢慢好转。 然后我总结一下在线<em>问诊</em>APP的特点和技巧，网络问诊目前还是轻<em>问诊</em>模式，对于比较简单的或者不需要特别复杂的检查的问题在线问诊基本能解决问题
人工智能问诊,10,1915408679492097826,https://api.zhihu.com/answers/1915408679492097826,菜头会飞,https://api.zhihu.com/people/c3c9b4b76b075f45783428a875f31226,2025-06-09T14:03:35,1432,,337,如何评价斯坦福人工智能教授李飞飞？ 李飞飞其实是很少见的“拿美国护照的中国人”，而非“黄皮肤的美国人”。 她曾经接受美国媒体采访时表示，如果自己有幸拿到诺奖
人工智能问诊,11,2919437403,https://api.zhihu.com/answers/2919437403,绝密伏击,https://api.zhihu.com/people/6ab5d9817bdcadd5eeaff0ccba56c61e,2023-03-03T13:11:16,11,,65,未来ChatGPT有可能代替医生问诊吗？ 因此可以肯定的是，“<em>人工智能</em>不能够代替人类，不能够代替医生”。 在医疗领域，<em>人工智能</em>可以帮助医生更快、更准确地诊断疾病
人工智能问诊,11,109333461450,https://api.zhihu.com/answers/109333461450,叶岚山,https://api.zhihu.com/people/ee48d06eb67b779dd1d3b4ee0c761d54,2025-02-24T19:39:03,61,,10,医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？ 再者患者不愿意、不能做一些检查造成的数据缺失也会给<em>AI</em>诊疗带来难度。 还有一个点大家都提过，就是<em>AI</em>不能背锅，无论是医疗事故还是患者医闹
人工智能问诊,11,3520635030,https://api.zhihu.com/answers/3520635030,阿哩,https://api.zhihu.com/people/fa01311389ff46a2b006e0134d1c7100,2024-06-05T09:58:22,8,,9,人工智能在医疗诊断中的最新应用是什么？ <em>人工智能</em>（<em>AI</em>）在医疗诊断中的应用日益广泛，下面是一些案例。 1. 影像诊断 <em>AI</em>在医学影像诊断中的应用尤为突出
人工智能问诊,11,45943922819,https://api.zhihu.com/answers/45943922819,老赵呵呵,https://api.zhihu.com/people/33861a2307b2b869a3ac99a8e4772cf4,2024-12-02T16:23:13,2,,,人工智能如何辅助医疗诊断？ 与其做一个&#34;震惊医学界&#34;的<em>AI</em>，不如做一个&#34;医生离不开&#34;的AI。 这可能不够激动人心，但这才是医疗<em>AI</em>的正确打开方式
人工智能问诊,11,1979539536901068071,https://api.zhihu.com/answers/1979539536901068071,YuMeng,https://api.zhihu.com/people/797672dd2ee16bc2b96f800c316030c1,2025-12-03T13:16:43,,,,现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？ 为何通过恋爱与学习用<em>AI</em>：恋爱从古至今存在，AI是近些年的产物，意义是人类怎么活，依旧会怎么活地与<em>AI</em>没啥关系。
人工智能问诊,11,1924051733040037965,https://api.zhihu.com/answers/1924051733040037965,玩美数据研究院,https://api.zhihu.com/people/162d459af3081ad1a7c2f8df525f87a5,2025-07-03T10:28:00,1,,,如何看待线上问诊？ 三甲专家可能比外卖更快抵达你的手机屏幕。未来，线上<em>问诊</em>或许能和网购一样普及和便利。 爆发式增长：互联网<em>问诊</em>已成气候 互联网医疗早已不是新鲜概念
人工智能问诊,11,3519063791,https://api.zhihu.com/answers/3519063791,<em>AI</em>绘画教练波波,https://api.zhihu.com/people/79dd3674f49d08aa855ad5b8c6ef9c29,2024-06-03T19:56:10,11,,5,人工智能在医疗诊断中的最新应用是什么？ 近年来，<em>人工智能</em>（<em>AI</em>）技术迅猛发展，不仅改变了我们的日常生活，也在医疗领域掀起了一场革命。<em>AI</em>的强大计算能力和数据处理能力
人工智能问诊,11,1977154447705654525,https://api.zhihu.com/answers/1977154447705654525,统计唐小生,https://api.zhihu.com/people/ab5018713a8c32d731fabf410933b388,2025-11-26T23:19:14,1,,,现在AI真的可以仅凭描述就可以准确判定患者病情吗？ 这个问题没解决好，<em>ai</em>再怎么准确，也是不敢直接拿来用的。 所以，<em>ai</em>在发达，学界在ai医疗上面多么关注
人工智能问诊,11,1961480730208100378,https://api.zhihu.com/answers/1961480730208100378,秋姨李药师,https://api.zhihu.com/people/1a67459f38591c769131f6592b6e918b,2025-10-14T17:17:28,1,,,你觉得线上问诊靠谱吗？ 轻症可以线上<em>问诊</em>，重症就不建议了，可能会影响病情。线上<em>问诊</em>的核心价值是 “补充线下诊疗”，而非 “替代线下医院”它适合解决轻疾咨询、慢性病随访、报告解读等问题
人工智能问诊,11,1953391608054673877,https://api.zhihu.com/answers/1953391608054673877,仁者爱人,https://api.zhihu.com/people/698ef71779d93c3c865e67054b328d3a,2025-09-22T09:34:11,3,,,你觉得线上问诊靠谱吗？ 也会开启付费服务。 最后总结，不是线上<em>问诊</em>靠不靠谱，是你要明确线上问诊的目的是什么？疾病了解，大的治疗方向和预后可以
人工智能问诊,11,1979280994872886740,https://api.zhihu.com/questions/1979280994872886740,,,,,,,在杭州，<em>人工智能</em>如何让<em>看病</em>「更聪明」？具体体现在哪些应用场景中？
人工智能问诊,11,1979582203475272579,https://api.zhihu.com/questions/1979582203475272579,,,,,,,互联网医院 <em>AI</em> 预<em>问诊</em>重塑线上问诊第一公里，它将带来哪些改变？
人工智能问诊,11,11908086019,https://api.zhihu.com/questions/11908086019,,,,,,,医学<em>问诊</em>结合<em>人工智能</em>对临床的意义有多大？
人工智能问诊,11,1980231436511512399,https://api.zhihu.com/questions/1980231436511512399,,,,,,,随着 <em>AI 问诊</em>与远程医疗普及，传统实体医院未来将如何转型？
人工智能问诊,11,1909023130896298334,https://api.zhihu.com/questions/1909023130896298334,,,,,,,以后会不会出现给<em>人工智能“看病</em>”的医院？
人工智能问诊,11,1979234967558059577,https://api.zhihu.com/questions/1979234967558059577,,,,,,,随着互联网医院和 <em>AI</em> 辅助诊疗兴起，这种新的<em>看病</em>方式将如何改变患者的就医体验？
人工智能问诊,12,2919437403,https://api.zhihu.com/answers/2919437403,绝密伏击,https://api.zhihu.com/people/6ab5d9817bdcadd5eeaff0ccba56c61e,2023-03-03T13:11:16,11,,65,未来ChatGPT有可能代替医生问诊吗？ 因此可以肯定的是，“<em>人工智能</em>不能够代替人类，不能够代替医生”。 在医疗领域，<em>人工智能</em>可以帮助医生更快、更准确地诊断疾病
人工智能问诊,12,109333461450,https://api.zhihu.com/answers/109333461450,叶岚山,https://api.zhihu.com/people/ee48d06eb67b779dd1d3b4ee0c761d54,2025-02-24T19:39:03,61,,10,医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？ 再者患者不愿意、不能做一些检查造成的数据缺失也会给<em>AI</em>诊疗带来难度。 还有一个点大家都提过，就是<em>AI</em>不能背锅，无论是医疗事故还是患者医闹
人工智能问诊,12,3520635030,https://api.zhihu.com/answers/3520635030,阿哩,https://api.zhihu.com/people/fa01311389ff46a2b006e0134d1c7100,2024-06-05T09:58:22,8,,9,人工智能在医疗诊断中的最新应用是什么？ <em>人工智能</em>（<em>AI</em>）在医疗诊断中的应用日益广泛，下面是一些案例。 1. 影像诊断 <em>AI</em>在医学影像诊断中的应用尤为突出
人工智能问诊,12,45943922819,https://api.zhihu.com/answers/45943922819,老赵呵呵,https://api.zhihu.com/people/33861a2307b2b869a3ac99a8e4772cf4,2024-12-02T16:23:13,2,,,人工智能如何辅助医疗诊断？ 与其做一个&#34;震惊医学界&#34;的<em>AI</em>，不如做一个&#34;医生离不开&#34;的AI。 这可能不够激动人心，但这才是医疗<em>AI</em>的正确打开方式
人工智能问诊,12,1979539536901068071,https://api.zhihu.com/answers/1979539536901068071,YuMeng,https://api.zhihu.com/people/797672dd2ee16bc2b96f800c316030c1,2025-12-03T13:16:43,,,,现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？ 为何通过恋爱与学习用<em>AI</em>：恋爱从古至今存在，AI是近些年的产物，意义是人类怎么活，依旧会怎么活地与<em>AI</em>没啥关系。
人工智能问诊,12,1924051733040037965,https://api.zhihu.com/answers/1924051733040037965,玩美数据研究院,https://api.zhihu.com/people/162d459af3081ad1a7c2f8df525f87a5,2025-07-03T10:28:00,1,,,如何看待线上问诊？ 三甲专家可能比外卖更快抵达你的手机屏幕。未来，线上<em>问诊</em>或许能和网购一样普及和便利。 爆发式增长：互联网<em>问诊</em>已成气候 互联网医疗早已不是新鲜概念
人工智能问诊,12,3519063791,https://api.zhihu.com/answers/3519063791,<em>AI</em>绘画教练波波,https://api.zhihu.com/people/79dd3674f49d08aa855ad5b8c6ef9c29,2024-06-03T19:56:10,11,,5,人工智能在医疗诊断中的最新应用是什么？ 近年来，<em>人工智能</em>（<em>AI</em>）技术迅猛发展，不仅改变了我们的日常生活，也在医疗领域掀起了一场革命。<em>AI</em>的强大计算能力和数据处理能力
人工智能问诊,12,1977154447705654525,https://api.zhihu.com/answers/1977154447705654525,统计唐小生,https://api.zhihu.com/people/ab5018713a8c32d731fabf410933b388,2025-11-26T23:19:14,1,,,现在AI真的可以仅凭描述就可以准确判定患者病情吗？ 这个问题没解决好，<em>ai</em>再怎么准确，也是不敢直接拿来用的。 所以，<em>ai</em>在发达，学界在ai医疗上面多么关注
人工智能问诊,12,1961480730208100378,https://api.zhihu.com/answers/1961480730208100378,秋姨李药师,https://api.zhihu.com/people/1a67459f38591c769131f6592b6e918b,2025-10-14T17:17:28,1,,,你觉得线上问诊靠谱吗？ 轻症可以线上<em>问诊</em>，重症就不建议了，可能会影响病情。线上<em>问诊</em>的核心价值是 “补充线下诊疗”，而非 “替代线下医院”它适合解决轻疾咨询、慢性病随访、报告解读等问题
人工智能问诊,12,1953391608054673877,https://api.zhihu.com/answers/1953391608054673877,仁者爱人,https://api.zhihu.com/people/698ef71779d93c3c865e67054b328d3a,2025-09-22T09:34:11,3,,,你觉得线上问诊靠谱吗？ 也会开启付费服务。 最后总结，不是线上<em>问诊</em>靠不靠谱，是你要明确线上问诊的目的是什么？疾病了解，大的治疗方向和预后可以
人工智能问诊,12,1979280994872886740,https://api.zhihu.com/questions/1979280994872886740,,,,,,,在杭州，<em>人工智能</em>如何让<em>看病</em>「更聪明」？具体体现在哪些应用场景中？
人工智能问诊,12,1979582203475272579,https://api.zhihu.com/questions/1979582203475272579,,,,,,,互联网医院 <em>AI</em> 预<em>问诊</em>重塑线上问诊第一公里，它将带来哪些改变？
人工智能问诊,12,11908086019,https://api.zhihu.com/questions/11908086019,,,,,,,医学<em>问诊</em>结合<em>人工智能</em>对临床的意义有多大？
人工智能问诊,12,1980231436511512399,https://api.zhihu.com/questions/1980231436511512399,,,,,,,随着 <em>AI 问诊</em>与远程医疗普及，传统实体医院未来将如何转型？
人工智能问诊,12,1909023130896298334,https://api.zhihu.com/questions/1909023130896298334,,,,,,,以后会不会出现给<em>人工智能“看病</em>”的医院？
人工智能问诊,12,1979234967558059577,https://api.zhihu.com/questions/1979234967558059577,,,,,,,随着互联网医院和 <em>AI</em> 辅助诊疗兴起，这种新的<em>看病</em>方式将如何改变患者的就医体验？
