keyword,url,user,comment_content
人工智能问诊,https://api.zhihu.com/answers/1946112292627391211,华奥奥利奥,「AI技术已能辅助医生诊断，未来十年内『人机协同』会彻底颠覆医疗行业吗？」? 患者痊愈率得到显著提升。 智慧医疗生态重构：AI驱动的三大变革方向 诊疗流程再造：AI预问诊系统可提前完成主诉采集与分诊
人工智能问诊,https://api.zhihu.com/questions/1980954549893239892,,当AI能独立完成从问诊、开方到解读影像报告的全流程，医生的核心价值会转向哪里？
人工智能问诊,https://api.zhihu.com/answers/2888067483,zeniaking,AI能否替代医生问诊？ 很可能导致病人不得不做一大堆不必要的检查。 这是我自己看病被坑多了得出来的经验。AI问诊在我看来更像是互联网问诊。单纯口述很多疾病很难判断
人工智能问诊,https://api.zhihu.com/answers/1960789221322240217,一个胖momo,AI 辅助诊断将如何改变医生工作模式？ 已经投入使用了啊。 现在我们这里影像科影像都会过一边AI出个参考诊断，然后再人工审核修正，多省心省事啊。 这个系统不装在门急诊电脑上我能想到的原因一个是设备太次带不动
人工智能问诊,https://api.zhihu.com/articles/1964046481876059767,Rayne,【医疗数据智能诊断】招队友 MICCAI2026/NeurIPS2026，已开发初步AI诊断流程，集成深度学习模型。QS前50医学AI导师团队提供支持，加速创新
人工智能问诊,https://api.zhihu.com/answers/2957713433,董玉雷,AI能否替代医生问诊？ 开发了针对术后病人的自动随访系统，有一定的可行性。 AI辅助医生问诊也是具有一定的可行性，提前收集一些病人的基本信息
人工智能问诊,https://api.zhihu.com/answers/115932977571,孙悦礼,多地医院接入 DeepSeek，会如何改变传统诊疗方式？医疗行业的人如何拥抱 AI? 凡事都有两面。随着 AI 逐步渗透到患者端，越来越多的人习惯在手机上或智能设备上先跟AI“聊一聊”再决定要不要去医院
人工智能问诊,https://api.zhihu.com/articles/1906667424054485126,张雪峰老师,什么?人工智能医院成立了！ 可完成问诊、开具检查单、提供诊断建议、推荐治疗方案、随访咨询等全流程服务。 AI医生与人类医生 随着AI医院和AI医生的上线，未来的医生，是否会被AI取代？人类医生的角色又将如何演变
人工智能问诊,https://api.zhihu.com/answers/2901207577,中年医生,AI能否替代医生问诊？ 目前从聊天类型的ai看已经可以基本掌握患者表达信息的核心内容，而影像学更是ai最早开始攻克的领域。 从以上分析可见，未来ai可以完全胜任问诊甚至诊断工作。
人工智能问诊,https://api.zhihu.com/articles/1956283469727535859,武汉星际互动,AI智能预问诊系统｜结构化AI问诊+电子病历，为门诊流程按下“加速键” 系统模拟资深医师问诊思路，高效整合并自动生成标准化电子预问诊报告，无缝对接医院现有信息系统，将问诊流程前置，显著缓解“三长一短”门诊难题
人工智能问诊,https://api.zhihu.com/articles/1893717048506438475,医联健康,智能问诊系统推荐 还能进行用药指导、智能随访复诊和康复指导。 推荐2 腾讯云智能预问诊（IPC） 腾讯云智能预问诊（Intelligent
人工智能问诊,https://api.zhihu.com/articles/1913627554008510587,科技浪花弄潮儿,AI问诊小程序凭什么火了？这5个优势告诉你答案 湖州市的AI问诊系统在脑卒中急救中，通过快速诊断为患者争取了宝贵的黄金时间。 总结AI问诊小程序凭借高效、精准、便捷和隐私保护等优势
人工智能问诊,https://api.zhihu.com/answers/2889699631,路小周,AI能否替代医生问诊？ 目前AI主要用于预问诊，上海、海南等多家知名三甲医院都陆续上线了“智能预问诊”，就是基于医疗人工智能（AI）、自然语言处理、医学知识图谱等核心技术研发的智能系统
人工智能问诊,https://api.zhihu.com/answers/2967959823,陈大文,AI能否替代医生问诊？ 一些公司和机构已经尝试将AI用于医生问诊和治疗。但是，AI是否能够完全替代医生进行问诊呢？我认为答案是否定的
人工智能问诊,https://api.zhihu.com/answers/1966472300263117402,鼻舒乐鼻腔护理,女子咳嗽 8 个月坚持 AI 问诊拖成重症，入院时双肺有明显空洞，这起到哪些警示作用？ AI问诊和曾经的电脑算命有得一拼。 本质上都是收录已有内容，然后根据问题匹配最接近的答案。AI本身不具备思考能力
人工智能问诊,https://api.zhihu.com/answers/3189851757,数字梦想家,基本医疗诉求是否能通过人工智能解决？ 自动从知识库中总结出适合的答案进行返回。 整个问诊过程被记录，也可以在问诊结束之后自动接入到在线的医生进行后续的服务。 AI问诊甚至可以通过摄像头、体温计血压仪等智能终端采集患者的生命体征信息
人工智能问诊,https://api.zhihu.com/articles/52560106,Naturali 奇点机智,邦大夫：看中医时 AI 问诊是种什么体验？ 电商、金融、教育、企业内部服务、智能硬件等领域的企业都能够通过”对话流”自主定义对话式AI体验。 语音对话交互是未来”AI+医疗”的大势所趋，医疗机构或平台中AI的应用将不再仅是喊口号或评级标准
人工智能问诊,https://api.zhihu.com/articles/626536996,CVHub,哈工大团队开源医学智能问诊大模型 | 华佗: 基于中文医学知识的LLaMa指令微调模型 而经过专门医疗数据训练的Glass AI（链接：https://glass.health/ai）模型在智能诊断上表现极其出色
人工智能问诊,https://api.zhihu.com/articles/1906371663781695762,中医<em>AI</em>舌诊,从 “望闻问切” 到中医辅助智能诊断：开启中医诊疗的数字化转型之路 辅助医疗机构进行智能门诊分诊、智能就医咨询；提供“人工智能+”中医药管理服务，包括中医临床智能辅助诊疗，建立中医大数据诊疗模型
人工智能问诊,https://api.zhihu.com/answers/2946397336,不想睡醒夜太短,未来ChatGPT有可能代替医生问诊吗？ 判断病灶性质，时间是人工分割的5%，成本只有人工的5%。 外科以穿刺导航系统为例：利用人工智能三维重建DICOM数据
人工智能问诊,https://api.zhihu.com/answers/2893168682,火鸡工程师,AI能否替代医生问诊？ AI不能替代医生的问诊，但是可以辅助医生完成问诊，提升医疗服务效率。例如，AI可以从海量的病人健康数据中学习
人工智能问诊,https://api.zhihu.com/answers/1977683998202429739,金戈铁马,病人拿着Deep seek来看病，你觉得怎么样？ 我们做手机端“预问诊”， 做智能导诊， 包括辅助在线问诊的“ai专家助手”， 还有报告的智能解读， 以及基于患者画像与智慧模型的诊后管理
人工智能问诊,https://api.zhihu.com/answers/2913306008,阡陌罔言,关于人工智能与故障诊断方面? 故障诊断在深度学习视角下目前就是个分类任务。根据你的数据类型（时间、图像、图）选择相应的模型去拟合就行了
人工智能问诊,https://api.zhihu.com/answers/3242143271,哈哈哈挺有趣,AI能否替代医生问诊？ 替代医生问诊目前还做不到，现在ai还是需要患者提供详细身体数据的，还有各项检查单，病变图片等，而且很多专业名词被问诊者也答不上来
人工智能问诊,https://api.zhihu.com/answers/102485132045,空气流通防疫技术,AI看病靠谱吗？ Openai出现的时候，我就多了一句嘴说，医生可能被ai替代。结果被很多人围攻说我仇恨医生。 我五六年都不去一次医院
人工智能问诊,https://api.zhihu.com/answers/1961811126242243072,Tashi,这波人工智能浪潮怎么越来越像泡沫，AI到底带来了什么？ 肝上结节 冠脉造影 头颅血管造影都是靠ai诊断 我相信其他领域也有被ai取代的东西
人工智能问诊,https://api.zhihu.com/articles/714634097,西湖大学<em>人工智能</em>,腾讯杰出科学家郑冶枫全职加入西湖大学 主攻医学人工智能 毕竟，在医学人工智能的研究领域，他已经扎根了近二十年。 顾名思义，“医学人工智能”是将人工智能技术应用到医疗行业的方向
人工智能问诊,https://api.zhihu.com/answers/1957472131521709576,知乎用户,医生老师公务员三个铁饭碗群体，谁会第一个面临职业危机呢？ 内科医生不如ai肯定在未来三年内深入人心，想想看医生自己都觉得自己不如ai的时候会是什么景象 ai如果成功强于内科医生水平
人工智能问诊,https://api.zhihu.com/articles/1900875034744058688,米璐,清华大学人工智能学院NeuroAI方向博士研究生招生  研究方向 我的研究结合了自然智能与人工智能的交叉方向，利用人工智能网络处理分析理解大规模高维多模态的脑信号数据
人工智能问诊,https://api.zhihu.com/answers/2966832670,Herman,AI能否替代医生问诊？ 也尝试过很多AI技术和AI算法。在此我想谈谈我个人对AI问诊甚至AI医疗的浅薄看法。 首先AI问诊其实并不新鲜
人工智能问诊,https://api.zhihu.com/answers/2980600735,Pendragon,AI能否替代医生问诊？ 还是制造汽车的厂商应该负责的问题。 这个问题很复杂，所以AI即便有能力实现看病问诊的功能，但也很难只让AI来做。
人工智能问诊,https://api.zhihu.com/answers/1913691291759380280,医链智核GHH,如何看待在线问诊平台中AI精准推荐医生的功能？ （扫码获取《智能AI预问诊系统设计白书》及15个落地案例） （附）预问诊系统落地工具包 回复“预问诊”领取
人工智能问诊,https://api.zhihu.com/answers/1564466521,不留行,"如何看待医疗智能问诊? 智能问诊目前做得比较好的是Ada和KHealth 由于医学的复杂性, 医生看病需要问诊、查体, 再结合化验检查等综合诊断"
人工智能问诊,https://api.zhihu.com/articles/1900549937965539450,码上观潮,智能预问诊 应用场景：在医生问诊前，利用语 音识别、自然语言理解、图像识别、领域知识融合等人工智能技术，通过文字、语音、辅助检查报告图像或报告上传等方式
人工智能问诊,https://api.zhihu.com/answers/2890639714,陈子杨Dr.outside,未来ChatGPT有可能代替医生问诊吗？ 第二个是乳腺癌Luminal A型 T3N0M0 如何治疗？ 大家看看这能看病吗？ 其实我还想问51岁乳腺痛会不会是乳腺癌？乳腺癌Luminal
人工智能问诊,https://api.zhihu.com/answers/1952776195390289720,静水,人工智能运用在智能导诊上可以帮助人们解决哪些问题？ 这就是传统的人工导诊存在的问题。而随着人工智能的发展，现在我们可以用AI来替代人工导诊了。AI导诊不仅效率更高
人工智能问诊,https://api.zhihu.com/answers/2865478789,IT人刘俊明,人工智能在医疗中有哪些使用场景？ 也得到了具体应用。 前些年人工智能技术在医院领域的应用大部分是基于医学图像、问诊记录、随访记录、用药记录等数据展开的
人工智能问诊,https://api.zhihu.com/articles/618930607,Charlie,AI到底能不能看病？ 把血液报告上传到Github然后问了下ChatGPT，看看AI能不能看病。 首先多模态的ChatGPT能把血液报告图片基本准确翻译成文字
人工智能问诊,https://api.zhihu.com/answers/581709670,陈遥,智能问诊靠谱吗？ 质量最好的自然就是最靠谱的。智能问诊同样如此，充满干货内容及信息技术，能够让人信服。其实智能问诊，比我们想象的靠谱
人工智能问诊,https://api.zhihu.com/answers/2898433529,洞见观察室,AI能否替代医生问诊？ 根据目前的各种AI应用，目前AI还不能完全代替医生问诊，但是AI可以作为医生的助手来完成一些事物性的工作
人工智能问诊,https://api.zhihu.com/articles/26010481239,猫又,人工智能会替代医生么？ 门诊前让患者用手机的ai医生提前先问诊一遍，了解病情，提升就医效率和对医生的信任度。（医生和ai参照统一的医学指南）
人工智能问诊,https://api.zhihu.com/answers/346716961,不羁之风,为什么医疗诊断的人工智能专家系统没有流行开来？ 它还是要依靠病人的具体病况作为条件来分析的，然而在实际的看病过程中，往往医生在除了问询之外，还有自己做推断的部分，目前的人工智能专家系统还没有办法做到对病人的病况了解的足够清晰（除非经过长时间的各种侦测
人工智能问诊,https://api.zhihu.com/answers/2903157096,西戎校尉,AI能否替代医生问诊？ 所以训练出的Ai写些简单需求的程序就比较好用。 Ai问诊有待发展，这将极大缓解医疗资源不平衡，看病难的问题
人工智能问诊,https://api.zhihu.com/articles/689130147,老爸讲科学,华为打造“AI+中医”，本质上是挂羊头卖狗肉 后与云南白药联手打造“AI+中医”概念。 最近又在其主办的新闻发布会上，与合作者高调展示能模拟“中医问诊、舌诊、面诊、脉诊
人工智能问诊,https://api.zhihu.com/articles/679039151,pinecypress,迈向对话式诊断人工智能 使我们有可能开发出完全交互式的对话型人工智能。这样的医学人工智能系统可以理解临床语言，在不确定的情况下智能地获取信息，并与患者和护理人员进行自然的、对诊断有用的医学对话
人工智能问诊,https://api.zhihu.com/answers/2974557985,趣竞陆小凤,AI能否替代医生问诊？ 迎来爆发式增长。 这第一波，将会赋能线上医生的问诊，出现人工智能来承接线上问诊的工作，比如数字人医生，GPT结合现在的数字人技术
人工智能问诊,https://api.zhihu.com/answers/1973748747109438218,核桃就医贴士,互联网医院问诊，医生回答笼统，是我的使用方式不对吗？ 首先，互联网问诊模式确实给一些简单的、相对单一常见的患者带来了更多的便利。但是不可否认，是有局限性的
人工智能问诊,https://api.zhihu.com/answers/1920838132061959383,CardinO,医学可以和人工智能专业交叉结合吗？ 多了去了，你去各个医院影像科看看，肺结节的识别ai早都普及了，就是准确率还有待提高。其他的包括辅助决
人工智能问诊,https://api.zhihu.com/answers/1966451139940688883,西安大白楼陪诊,你觉得线上问诊靠谱吗？ 现在有种职业叫代问诊 把你的检查报告给专业人员。 人家拿给医生看。再让你和医生直接通话 阐述病情。和
人工智能问诊,https://api.zhihu.com/answers/2913330616,花花小生,AI能否替代医生问诊？ 那机器学习模型将无法通过正确的输入进入训练，导致AI模型所做的预测不正确。也正因如此，人们对AI问诊的结果也总会持怀疑态度。
人工智能问诊,https://api.zhihu.com/articles/1890069913898566633,如鑫淼,AI问诊有风险 家长切勿太大心！ 文/鑫淼 AI问诊险误病情 近日，广东汕头某医学院第一附属医院，收治了一例家长用AI自行看病的病例。3岁的女童出现了反复咳嗽发热等症状
人工智能问诊,https://api.zhihu.com/articles/1979535560784773942,果壳,如果你非得用DeepSeek看病，建议这么看（附详细提问模版） 能不能用AI看病？当专家不能，当助手很能 有一种用DeepSeek等人工智能助手（AI）看病的方法是
人工智能问诊,https://api.zhihu.com/articles/1913638687603922596,小学童,DeepSeekAI问诊：在家就能看的智能医生，真的靠谱吗？ 并推荐合适的治疗方案或进一步检查建议，从而缓解线下医疗资源的压力。 主要功能智能问诊，DeepSeek通过自然语言处理技术，与患者进行多轮对话
人工智能问诊,https://api.zhihu.com/answers/110992446221,中医追随者,「AI 问诊」火了，如果用 AI 开出的药方出了问题，这个责任由谁承担？ AI问诊，非常不适合直接用于治病，我遇到过很多病人，用我的药方拿去和AI对照，结果发现，AI在不断的根据我的药方
人工智能问诊,https://api.zhihu.com/answers/1881713019,荔枝糖,中医看诊能否实现人工智能化？ 在某些疾病诊断过程中已经相当于顶尖人类一生的水平。在疫情期间智能问诊系统、肺炎咨询机器人、AI技术预测了新型冠状病毒的宿主和感染性、AI技术预测新型冠状病毒的全基因组二级结构等人工智能技术帮助医务人员一起抗击新冠
人工智能问诊,https://api.zhihu.com/answers/1317796912,亚东,如果有了一个人工智能，该问些什么问题才能测试出它的智能水平? 这些能识别出现阶段的人与人工智能。 如果要测试它的水平，那就是一个很麻烦的问题。它是强人工智能还是弱人工智能。 对于强人工智能可以用上面的问题来分辨
人工智能问诊,https://api.zhihu.com/answers/1365004913,JerryLi,"市面上有没有人工智能的医疗APP？ 推导出最可能患有的疾病,目前可智能自诊4200多种疾病,将生活中的常见疾病尽数收纳，并持续保持更新。 智能自诊导诊实现的流程"
人工智能问诊,https://api.zhihu.com/answers/1973840598118204679,隔壁老徐,AI 在辅助诊断方面，离全面普及还有多远？ 2025年医疗设备突破中，AI驱动的诊断成像系统（如用于癌症筛查的智能CT）已成为主流，可穿戴设备（如集成AI的智能手环）也开始支持实时皮肤和心率异常分析
人工智能问诊,https://api.zhihu.com/answers/2967486685,有丶秀,AI能否替代医生问诊？ 以及判断癌症和其他疾病的早期征兆。 智能问诊：AI可以通过自然语言处理技术和机器学习算法，与患者进行交互式问诊，了解病情和症状
人工智能问诊,https://api.zhihu.com/questions/1904349005166649836,,寻AI问诊访谈对象？
人工智能问诊,https://api.zhihu.com/answers/1959312092541715955,类人的滑某,人工智能在辅助医生诊断疾病时，目前达到了怎样的准确率和可靠性？ 不同的解决办法会衍生出不同的工作场景，我举例几个： 方案一：ai给出的每个诊断都由医生人工复核，如果ai和医生给出的诊断一致，则同意采用该诊断
人工智能问诊,https://api.zhihu.com/answers/2890201276,数码人生,你认为人工智能看病有什么优点？ 1、人工智能看病能够提高诊断精度和准确性，从而提高人们的生活质量； 2、人工智能看病可以更快地获得更准确的诊断结果
人工智能问诊,https://api.zhihu.com/answers/2896481311,墨迹,AI能否替代医生问诊？ 现在比较看好的chatGPT回答仍然不完美，很容易犯错。 医生问诊过程首先是从病人那获取信息，这步目前还不明确AI将如何完整代替。其次获取病情后进行分析
人工智能问诊,https://api.zhihu.com/articles/444427638,故里,知到《人工智能基础》问题解答 经过努力，总算学完人工智能基础，以下是我的成果: 第一章: 第二章: 第三章: 第四章: 第五章: 第六章
人工智能问诊,https://api.zhihu.com/answers/1935447045,江暮不想讲话,如何看待人工智能中医（大数据及人工智能支持的中国传统经验医学）？ 传统的名老中医坐堂，他同一时刻只能在一个地方问诊。 但假如他的人工智能工作室能够由未来无数的医生运用，相当于能够同时兼顾成千上万人进行中医问诊
人工智能问诊,https://api.zhihu.com/answers/2892884751,筱江即何,AI能否替代医生问诊？ 1、医生问诊也是基于对病例的积累和对病人本身的数据检查和症状描述做出的诊疗方案。所以在数据和信息海量的情况下，AI是能替代医生问诊的。这当中需要2个节点完善信息，一个就是病人的检测数据
人工智能问诊,https://api.zhihu.com/answers/3935988164,DeepArena,人工智能进入医疗行业，有多少好处? 即便是成为医生的copilot形式的产品也要面对着，AI真话混着假话的回答情景，在医生高强度问诊的场景是否能够及时分辨AI提供参考依据中的错误对于医生的医术水平来说是极大的挑战
人工智能问诊,https://api.zhihu.com/answers/2898417298,水冰,AI能否替代医生问诊？ 包括新出的chatgpt都无法说实现了智能。 其次，退一万步说，上面描述的问题和困难AI都能解决了。但是还是不能替代医生问诊，怎么说呢
人工智能问诊,https://api.zhihu.com/answers/2960764587,<em>AI</em>筑梦师,AI能否替代医生问诊？ 医学领域的人工智能 | IBM “人工智能AI时代的临床决策支持” by 知乎：知明：人工智能AI时代的临床决策支持
人工智能问诊,https://api.zhihu.com/answers/2902815493,DTWorld,AI能否替代医生问诊？ AI技术不能完全取代医生问诊，但可以为医生提供重要的辅助服务。例如，AI可以对病历进行快速检查，搜集有关患者病情的信息
人工智能问诊,https://api.zhihu.com/articles/15433741668,古月居,基于深度学习的医疗问诊助手 博主衍生出了做一个基于深度学习的医疗问诊助手的想法，依靠深度学习模型来做一个简单的医疗问诊机器人。 正文开始： 硬件准备这里博主直接展示一下做这个项目的一些硬件准备
人工智能问诊,https://api.zhihu.com/answers/112184006220,兀喇咩捏,「AI 问诊」火了，如果用 AI 开出的药方出了问题，这个责任由谁承担？ 问这个问题，其实跟程序员写代码一样。 如果一个程序员，用AI写了段程序，然后也不改就直接提交了，（假设没有测试）部署到生产环境
人工智能问诊,https://api.zhihu.com/articles/1967637726401634536,<em>Ai</em>小白龙,告别“人工客服”！用Dify+知识库，打造你的24小时智能问答专家 要用时却怎么也找不到？AI回答看似流畅，却总给不出你要的准确信息？问题不在于你记性差，也不在AI不够聪明，而是它根本“不知道你的事”
人工智能问诊,https://api.zhihu.com/answers/1949860293283914023,智赋岐黄,人工智能前沿知识或者新闻能从哪里看到？ 更通过图像识别技术实现了诊断信息的量化记录。问诊部分则通过智能化人机交互系统，完整保留了中医&#34;十问&#34;的内容框架，同时实现了问诊过程的标准化
人工智能问诊,https://api.zhihu.com/answers/1979018621700297901,沙瑜,现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？ 我就有写完的动力。关键问题，一般都是多个ai一起问，这样相对比较靠谱，推荐使用不开源的ai，记住看一下它们的介绍是否是同一个基地模型
人工智能问诊,https://api.zhihu.com/answers/1979626114822459907,原来的号,向AI提问题，它给的答案是真懂还是假懂？ AI是训练出来的，可以参考那种机器人客服，对某些关键字触发某些应答机制。胜在训练它的人多，样本量足够大
人工智能问诊,https://api.zhihu.com/answers/2315483132,Aceyclee,目前人工智能应用于医学诊断的进展如何？？ 所以利用 AI 进行医学影像辅助诊断也成为 AI 在医疗行业最重要的应用场景之一。 目前国内 AI 公司和医院联合做的智慧医疗方案也都以「AI
人工智能问诊,https://api.zhihu.com/answers/3455044488,<em>AI</em>绘画教练波波,有没有在医学领域好用的AI? 在医学领域有好多好用的AI，它们正在改变着医疗行业。 AI在医学诊断中的应用 我们可以使用图像识别技术
人工智能问诊,https://api.zhihu.com/answers/117707142982,程老狼,多地医院接入 DeepSeek，会如何改变传统诊疗方式？医疗行业的人如何拥抱 AI? 优化患者就医体验 1、智能预问诊与导诊：患者在挂号后可通过 DeepSeek 接收到预问诊推送，系统根据患者的症状和病史等信息进行初步分析
人工智能问诊,https://api.zhihu.com/articles/260148117,石小杜,问诊内容九大项 问诊内容 （一）一般项目 姓名、性别、年龄、籍贯、出生地、民族、婚姻、通信地址、电话号码、工作单位、职业、入院日期、记录日期、病史陈述者和可靠程度等
人工智能问诊,https://api.zhihu.com/answers/1970902580973515770,雪夜梦殇,AI 在医学影像诊断中的应用，究竟是辅助医生还是可能取代医生？ 我认为AI在医学中只能起到辅助作用，因为人的疾病是在不断变异的，而AI被写出来的，是固化的。就算是现代医学中所有的病历都被写进AI的记忆里
人工智能问诊,https://api.zhihu.com/answers/1018797766,元芳探险,有没有医疗平台可以实现远程问诊？ 里面都是全国各地的医生，北京协和医院的大咖也都可以在线问诊。 丁香医生-在线问诊使用攻略 之前为了让朋友更好的使用丁香医生
人工智能问诊,https://api.zhihu.com/articles/1921912794099483488,多恩<em>AI</em>,DeepSeek拿下1569万医院大单，医生要被AI替代了？ 各大厂都在抢这块蛋糕。 对医生来说，要么拥抱 AI ，要么被 AI 替代。 对患者来说，看病可能会越来越方便。 对整个社会来说
人工智能问诊,https://api.zhihu.com/answers/1978404296111440847,转戳脊梁骨,线上问诊真的能解决看病难问题吗？我的体验如何？ 线上问诊，尤其是视频问诊这种可以适用于一些常见的情况，比如发烧感冒这类的问题，但是并不适合所有疾病。而这类问题
人工智能问诊,https://api.zhihu.com/answers/92044953147,momo,问一下知乎的医生们，以后的患者要是用DeepSeek问答的内容和你们对线要怎么办？ 但是我会按照主诉和查体，给出自己的诊断和方案，如果要求我按照ai的方案之类治疗，对不起，能力有限，建议上级医院就诊
人工智能问诊,https://api.zhihu.com/answers/103463293648,哦呵呵呵,AI医生在三甲医院辅助诊疗，病情评估更快更准，3-5分钟给出诊断报告，AI未来会取代人类医生吗？ 先把分级诊疗搞好再琢磨ai吧。 路都走不好为啥急着跑？ ai确实是趋向！这个毋庸置疑！ 但是基层医院的电脑现在还在用奔腾的cpu
人工智能问诊,https://api.zhihu.com/articles/383203874,Dr.X,我劝你不要在线上问诊，病还没好，可能就走不出来了！ 一个不会3Dmax的医生不是好厨师，虽然这个患者的问题很下饭，但不管给人看病还是给图看病，医生都是有理有据的。 呀！食物中毒那可不是小问题
人工智能问诊,https://api.zhihu.com/answers/1246619675,白衣恶魔,医生朋友有没有用过在线问诊app？ 直到1周后才慢慢好转。 然后我总结一下在线问诊APP的特点和技巧，网络问诊目前还是轻问诊模式，对于比较简单的或者不需要特别复杂的检查的问题在线问诊基本能解决问题
人工智能问诊,https://api.zhihu.com/answers/1915408679492097826,菜头会飞,如何评价斯坦福人工智能教授李飞飞？ 李飞飞其实是很少见的“拿美国护照的中国人”，而非“黄皮肤的美国人”。 她曾经接受美国媒体采访时表示，如果自己有幸拿到诺奖
人工智能问诊,https://api.zhihu.com/answers/2895005461,阵雨,AI能否替代医生问诊？ 医患沟通过程也是心理疏导过程。对于轻问诊和隐私的健康咨询，不排除AI可以快速提供相应知识和方案的可能，强于自己的手动搜索
人工智能问诊,https://api.zhihu.com/answers/2919437403,绝密伏击,未来ChatGPT有可能代替医生问诊吗？ 因此可以肯定的是，“人工智能不能够代替人类，不能够代替医生”。 在医疗领域，人工智能可以帮助医生更快、更准确地诊断疾病
人工智能问诊,https://api.zhihu.com/answers/2893196474,Shaun,AI能否替代医生问诊？ 我希望AI可以代替医生问诊，因为这时候我们才是真正的享受医疗公正，医生再也不用担心医闹了
人工智能问诊,https://api.zhihu.com/answers/109333461450,叶岚山,医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？ 再者患者不愿意、不能做一些检查造成的数据缺失也会给AI诊疗带来难度。 还有一个点大家都提过，就是AI不能背锅，无论是医疗事故还是患者医闹
人工智能问诊,https://api.zhihu.com/answers/3520635030,阿哩,人工智能在医疗诊断中的最新应用是什么？ 人工智能（AI）在医疗诊断中的应用日益广泛，下面是一些案例。 1. 影像诊断 AI在医学影像诊断中的应用尤为突出
人工智能问诊,https://api.zhihu.com/answers/45943922819,老赵呵呵,人工智能如何辅助医疗诊断？ 与其做一个&#34;震惊医学界&#34;的AI，不如做一个&#34;医生离不开&#34;的AI。 这可能不够激动人心，但这才是医疗AI的正确打开方式
人工智能问诊,https://api.zhihu.com/articles/1906371529312272881,中医<em>AI</em>舌诊,中医AI四诊仪：人工智能牵手中医药，引领行业变革浪潮！ 国家医保局首次将人工智能辅助诊断列入立项指南，AI辅助诊断首次被纳入医保。为了支持相对成熟的人工智能辅助技术进入临床应用
人工智能问诊,https://api.zhihu.com/answers/1979539536901068071,YuMeng,现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？ 为何通过恋爱与学习用AI：恋爱从古至今存在，AI是近些年的产物，意义是人类怎么活，依旧会怎么活地与AI没啥关系。
人工智能问诊,https://api.zhihu.com/answers/1924051733040037965,玩美数据研究院,如何看待线上问诊？ 三甲专家可能比外卖更快抵达你的手机屏幕。未来，线上问诊或许能和网购一样普及和便利。 爆发式增长：互联网问诊已成气候 互联网医疗早已不是新鲜概念
人工智能问诊,https://api.zhihu.com/answers/1961480730208100378,秋姨李药师,你觉得线上问诊靠谱吗？ 轻症可以线上问诊，重症就不建议了，可能会影响病情。线上问诊的核心价值是 “补充线下诊疗”，而非 “替代线下医院”它适合解决轻疾咨询、慢性病随访、报告解读等问题
人工智能问诊,https://api.zhihu.com/questions/1979280994872886740,,在杭州，人工智能如何让看病「更聪明」？具体体现在哪些应用场景中？
人工智能问诊,https://api.zhihu.com/questions/1979582203475272579,,互联网医院 AI 预问诊重塑线上问诊第一公里，它将带来哪些改变？
人工智能问诊,https://api.zhihu.com/questions/11908086019,,医学问诊结合人工智能对临床的意义有多大？
人工智能问诊,https://api.zhihu.com/questions/1980231436511512399,,随着 AI 问诊与远程医疗普及，传统实体医院未来将如何转型？
人工智能问诊,https://api.zhihu.com/questions/1909023130896298334,,以后会不会出现给人工智能“看病”的医院？
人工智能问诊,https://api.zhihu.com/questions/1979234967558059577,,随着互联网医院和 AI 辅助诊疗兴起，这种新的看病方式将如何改变患者的就医体验？
人工智能问诊,https://api.zhihu.com/articles/678773679,好的牙口腔研究,谷歌正开发一种基于人工智能的医疗问诊对话工具 Research）和谷歌 DeepMind正开发一种基于人工智能的医疗问诊对话工具AMIE。 (图源：Medical
人工智能问诊,https://api.zhihu.com/articles/21959069267,广州健信科技,人工智能技术加速助力医疗“把脉问诊” 涵盖了医疗服务管理、基层公卫服务、健康产业发展和医学教学科研4大类84种具体场景，力求全方位发挥人工智能优势。 政策引领下，业内也加速通过AI的创新应用，增强医疗服务的能力
人工智能问诊,https://api.zhihu.com/answers/1967141006433583717,梅香寒,加速人工智能与医疗领域的深度融合，会产生哪些优势？  例如：我们可以在任何时间、任何地点，与AI进行实时的“问诊”。 这相对于传统的，需要预约挂号、排队等就医方式
人工智能问诊,https://api.zhihu.com/answers/1976167561025586123,想和鱼跳舞的猫,ai 擅长答问题，以后知乎是不是最危险了？ 因为话题是AI抛出来的； 所以，现在就有了这么个情况： 人提问AI答 AI提问人来答 搁这和AI玩呢
人工智能问诊,https://api.zhihu.com/answers/1961480485474662104,赵泠,这波人工智能浪潮怎么越来越像泡沫，AI到底带来了什么？ 年的美国经济可以说是一场围绕人工智能的豪赌。截至 2025 年 10 月初，人工智能领域的投资额是这一年
人工智能问诊,https://api.zhihu.com/articles/708294435,冯小xx,中医人工智能诊断系统和传统中医区别 降低医疗成本：AI系统可以帮助节省医疗资源，连锁药店，中医馆可以解决一套系统，代替多个中医师的人工成本。 7
人工智能问诊,https://api.zhihu.com/answers/99717675354,invalid s,有这么多AI软件可以问问题，那为什么还要问知乎呢？ 因为AI目前仅仅是逻辑思维半入门/未入门状态而已。问事实性、常识性、分类性等有现成结论的东西，它很强
