keyword,page,note_id,note_url,user_name,user_home,publish_time,reposts,comments,likes,content,comment_user,comment_content,comment_likes
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",momo,"这玩意得本科以上学历持证使用吧，如果病人不能准确客观全面描述自己的情况，全都白搭
2023-07-05
2
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",gogogo~,"怎么用
2023-10-03
赞
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",超级小王,"这么用呀
2023-07-24
赞
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",雪,"怎么用呢
2023-07-12
赞
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",香蕉猫动起来啊,"在哪里下载，我要用
2023-07-10
赞
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",Wallace,"发来试用下
2023-07-08
赞
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",二吉彩花🌸,"什么时候直播
2023-07-07
赞
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",二荆条,"求怎么用
2023-07-07
赞
1",
AI问诊,1,64a543ce000000002303464d,https://www.xiaohongshu.com/explore/64a543ce000000002303464d?xsec_token=ABTD0KR1W-NE7D2AL8wljoHKbixqV65h3aM6bOspW-Zug=&xsec_source=pc_search&source=web_search_result_notes,,,2023-07-05,,10,,"国内首个ai医生MedGPT直播首秀，堪比真人
🧑‍⚕️国内首个医疗大模型MedGPT，已经在“接诊”患者了。与真人医生吻合率达96%！在家看病马上成为现实！ 今日，医联举行了国内首次AI医生与真人医生一致性评测，并进行了全天候实时直播。 涉及心内科、消化内科、呼吸内科、内分泌科、肾脏内科、骨科、泌尿外科七大疾病科室，患者疾病类别多元，复杂程度不一； 共接诊120多名患者，从问诊、检查到诊疗方案全流程覆盖； 专家包括华西医院、并在最终，经过来自北大人民医院、中日友好医院、阜外医院和友谊医院的教授 	 评审团专家普遍认为，MedGPT而是通过多轮询问收集足够信息，以确保医疗准确性为前提推进问诊流程，所以出现误诊、漏诊的概率就比较小，它的知识覆盖面是超过一些经验并不是很充足的真人医生的。 MedGPT直接是以医疗数据预训练、微调以及超100名医生参与RLHF机制。 目前在实际诊疗中，它已经具备多轮连续对话和多模态能力。而在未来规划中，MedGPT还会上线医疗版的Plugin Store，预计将搭载1000+医疗应用，极大丰富AI医生的诊疗工具，提升诊疗效率。 	 #ai#医生#AI医生#医療#chatgpt#医学生#直播#医院🏥#看病#线上就医#科技#医联#不懂就问有问必答#医学#医学考试#医学科普#医学生的日常 #你会使用ai医生吗[PK]#
2023-07-05",咪咪🎯,"诊断错误算谁的？
2023-07-07
赞
1",
AI问诊,1,6932582f000000001f00863b,https://www.xiaohongshu.com/explore/6932582f000000001f00863b?xsec_token=ABq9LZT7RLLGDkU5cVj6ESBHYBs_YR9yxsfoLZbjFe7h0=&xsec_source=pc_search&source=web_search_result_notes,,,3天前 江苏,,0,,"下载AI医生
AI医生助手在流感治疗中提供建议，帮助判断症状并推荐用药，显著提升治疗效率和准确性。#线上问诊#ai#医药#医疗#门诊#医院#流感
3天前 江苏",,,
AI问诊,1,6924771b000000001d03d923,https://www.xiaohongshu.com/explore/6924771b000000001d03d923?xsec_token=ABFXAU4gQdT0B_mIh0BHLnKc-dfY-2K3V5tIqFd962Xyc=&xsec_source=pc_search&source=web_search_result_notes,,,11-24 广东,,1,,"一篇看懂｜什么是“Ai中yi”？真的靠谱吗？
🧐 说实话，刚听说ai中① 我也懵了 机器真能代替老中yi “望闻问切”吗？ 自己试了半年多，今天唠点大实话！ 	 1️⃣ ai到底咋看诊？ 别想成冷冰冰的机器人zuo zhen 啦！ 其实是这样的： 👅 望——用手机拍舌苔 📲 切——手指贴着小设备测脉象手表手机数据，实时生成日报、周报还有月报 💬 问——回答问题超细致 线上还有真人建管师从睡眠问到情绪，比我本人还了解我…SuiShi可以问 	 2️⃣ 开调理包会不会很“机械”？ 原来我也怕收到千人一方的“养生茶包” 结果完全惊喜！ 	 我用的这家平台会根据： ▶️ 体质辨识结果（我是湿热+气郁） ▶️ 当前情况（近日睡眠很不好+口干） ▶️ 甚至季节天气（梅雨季祛湿加重） 动态调整fang子，真的是一人一方！ 	 3️⃣ 亲测3个月的真实感受： ☑️ 准确度惊人 说的“入睡困难+容易胀气”全中 ☑️ 太太太方便 复诊不用排队，调理包直接配货到家 ☑️ 性价比好 省了挂号费交通费，yao材溯源很透明 说句真心话： ai不是要取代老中yi 而是让好中yi的智慧 变成我们SuiShi能拥有的“健康管家” 现在连我妈都学会用app自查体质了👏 现在ai发展的太快了，未来会是下一个新领域蓝海市场吗？ #中医养生#大健康产业#Ai创业#线上医疗就诊#中医的魅力#创业项目加盟
11-24 广东",jasmine,"11-24广东
赞
回复",
AI问诊,1,6901e3bc0000000004010a8c,https://www.xiaohongshu.com/explore/6901e3bc0000000004010a8c?xsec_token=ABz2lynlrAuWvQRNpjVv8W5qfrKNf_HgOZyrkTi_Hb1S8=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 11-07,,6,,"牵挂不远，健康常伴！AQ让爱时刻守护
你是否也有过这样的时刻：隔着屏幕问爸妈“身体咋样”，他们总说“没事，挺好的”，可你心里的牵挂却从未减少。AQ的家人健康档案共享和血压血糖拍一拍功能，把这份牵挂变成了实实在在的健康守护。 “家人健康档案共享”功能，让你能亲手为爸妈建一份专属健康“记忆库”。打开AQ绑定家庭档案，输入他们的基础信息，上传体检报告、病历单、用药说明……每一次上传，都是把对爸妈的关心“存”进手机。无论你在哪，点开档案就能清晰看到他们的健康状况，那些“怕他们瞒着不说”的担忧，终于有了着落。 “血压血糖一拍就懂”更是贴心。只需用手机拍一拍血压计、血糖仪的数值，AQ不仅自动分析数据，还会追问测量时的身体状态。每一次拍摄、每一次回答，都让你能及时掌握爸妈的血压、血糖变化。看着档案里的健康记录，就像亲眼守着他们的健康，那份千里之外的牵挂，变成了触手可及的安心。 别让距离冲淡了对父母的关怀，用AQ把爱藏在每一次健康记录里，让牵挂变成看得见的守护。 #AQ小助手#AQ#AI健康应用#AI问诊#重阳送礼送AQ#送AQ就是送健康#AQ成当代年轻人重阳送礼第一选择
编辑于 11-07",京都荣德堂,"这个功能对异地子女来说太实用了！
2天前广东
赞
回复",
AI问诊,1,6901e3bc0000000004010a8c,https://www.xiaohongshu.com/explore/6901e3bc0000000004010a8c?xsec_token=ABz2lynlrAuWvQRNpjVv8W5qfrKNf_HgOZyrkTi_Hb1S8=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 11-07,,6,,"牵挂不远，健康常伴！AQ让爱时刻守护
你是否也有过这样的时刻：隔着屏幕问爸妈“身体咋样”，他们总说“没事，挺好的”，可你心里的牵挂却从未减少。AQ的家人健康档案共享和血压血糖拍一拍功能，把这份牵挂变成了实实在在的健康守护。 “家人健康档案共享”功能，让你能亲手为爸妈建一份专属健康“记忆库”。打开AQ绑定家庭档案，输入他们的基础信息，上传体检报告、病历单、用药说明……每一次上传，都是把对爸妈的关心“存”进手机。无论你在哪，点开档案就能清晰看到他们的健康状况，那些“怕他们瞒着不说”的担忧，终于有了着落。 “血压血糖一拍就懂”更是贴心。只需用手机拍一拍血压计、血糖仪的数值，AQ不仅自动分析数据，还会追问测量时的身体状态。每一次拍摄、每一次回答，都让你能及时掌握爸妈的血压、血糖变化。看着档案里的健康记录，就像亲眼守着他们的健康，那份千里之外的牵挂，变成了触手可及的安心。 别让距离冲淡了对父母的关怀，用AQ把爱藏在每一次健康记录里，让牵挂变成看得见的守护。 #AQ小助手#AQ#AI健康应用#AI问诊#重阳送礼送AQ#送AQ就是送健康#AQ成当代年轻人重阳送礼第一选择
编辑于 11-07",二小姐,"这个可以留档记录，方便比对
10-29
赞
回复",
AI问诊,1,6901e3bc0000000004010a8c,https://www.xiaohongshu.com/explore/6901e3bc0000000004010a8c?xsec_token=ABz2lynlrAuWvQRNpjVv8W5qfrKNf_HgOZyrkTi_Hb1S8=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 11-07,,6,,"牵挂不远，健康常伴！AQ让爱时刻守护
你是否也有过这样的时刻：隔着屏幕问爸妈“身体咋样”，他们总说“没事，挺好的”，可你心里的牵挂却从未减少。AQ的家人健康档案共享和血压血糖拍一拍功能，把这份牵挂变成了实实在在的健康守护。 “家人健康档案共享”功能，让你能亲手为爸妈建一份专属健康“记忆库”。打开AQ绑定家庭档案，输入他们的基础信息，上传体检报告、病历单、用药说明……每一次上传，都是把对爸妈的关心“存”进手机。无论你在哪，点开档案就能清晰看到他们的健康状况，那些“怕他们瞒着不说”的担忧，终于有了着落。 “血压血糖一拍就懂”更是贴心。只需用手机拍一拍血压计、血糖仪的数值，AQ不仅自动分析数据，还会追问测量时的身体状态。每一次拍摄、每一次回答，都让你能及时掌握爸妈的血压、血糖变化。看着档案里的健康记录，就像亲眼守着他们的健康，那份千里之外的牵挂，变成了触手可及的安心。 别让距离冲淡了对父母的关怀，用AQ把爱藏在每一次健康记录里，让牵挂变成看得见的守护。 #AQ小助手#AQ#AI健康应用#AI问诊#重阳送礼送AQ#送AQ就是送健康#AQ成当代年轻人重阳送礼第一选择
编辑于 11-07",肉肉,"这个远程打开看档案，好实诚的功能
10-29
赞
回复",
AI问诊,1,6901e3bc0000000004010a8c,https://www.xiaohongshu.com/explore/6901e3bc0000000004010a8c?xsec_token=ABz2lynlrAuWvQRNpjVv8W5qfrKNf_HgOZyrkTi_Hb1S8=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 11-07,,6,,"牵挂不远，健康常伴！AQ让爱时刻守护
你是否也有过这样的时刻：隔着屏幕问爸妈“身体咋样”，他们总说“没事，挺好的”，可你心里的牵挂却从未减少。AQ的家人健康档案共享和血压血糖拍一拍功能，把这份牵挂变成了实实在在的健康守护。 “家人健康档案共享”功能，让你能亲手为爸妈建一份专属健康“记忆库”。打开AQ绑定家庭档案，输入他们的基础信息，上传体检报告、病历单、用药说明……每一次上传，都是把对爸妈的关心“存”进手机。无论你在哪，点开档案就能清晰看到他们的健康状况，那些“怕他们瞒着不说”的担忧，终于有了着落。 “血压血糖一拍就懂”更是贴心。只需用手机拍一拍血压计、血糖仪的数值，AQ不仅自动分析数据，还会追问测量时的身体状态。每一次拍摄、每一次回答，都让你能及时掌握爸妈的血压、血糖变化。看着档案里的健康记录，就像亲眼守着他们的健康，那份千里之外的牵挂，变成了触手可及的安心。 别让距离冲淡了对父母的关怀，用AQ把爱藏在每一次健康记录里，让牵挂变成看得见的守护。 #AQ小助手#AQ#AI健康应用#AI问诊#重阳送礼送AQ#送AQ就是送健康#AQ成当代年轻人重阳送礼第一选择
编辑于 11-07",奶茶子,"哇，这什么神仙app啊，赶紧安利给我家人
10-29
赞
回复",
AI问诊,1,6901e3bc0000000004010a8c,https://www.xiaohongshu.com/explore/6901e3bc0000000004010a8c?xsec_token=ABz2lynlrAuWvQRNpjVv8W5qfrKNf_HgOZyrkTi_Hb1S8=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 11-07,,6,,"牵挂不远，健康常伴！AQ让爱时刻守护
你是否也有过这样的时刻：隔着屏幕问爸妈“身体咋样”，他们总说“没事，挺好的”，可你心里的牵挂却从未减少。AQ的家人健康档案共享和血压血糖拍一拍功能，把这份牵挂变成了实实在在的健康守护。 “家人健康档案共享”功能，让你能亲手为爸妈建一份专属健康“记忆库”。打开AQ绑定家庭档案，输入他们的基础信息，上传体检报告、病历单、用药说明……每一次上传，都是把对爸妈的关心“存”进手机。无论你在哪，点开档案就能清晰看到他们的健康状况，那些“怕他们瞒着不说”的担忧，终于有了着落。 “血压血糖一拍就懂”更是贴心。只需用手机拍一拍血压计、血糖仪的数值，AQ不仅自动分析数据，还会追问测量时的身体状态。每一次拍摄、每一次回答，都让你能及时掌握爸妈的血压、血糖变化。看着档案里的健康记录，就像亲眼守着他们的健康，那份千里之外的牵挂，变成了触手可及的安心。 别让距离冲淡了对父母的关怀，用AQ把爱藏在每一次健康记录里，让牵挂变成看得见的守护。 #AQ小助手#AQ#AI健康应用#AI问诊#重阳送礼送AQ#送AQ就是送健康#AQ成当代年轻人重阳送礼第一选择
编辑于 11-07",香香,"立刻就把这app安装上！
10-29
赞
回复",
AI问诊,1,6901e3bc0000000004010a8c,https://www.xiaohongshu.com/explore/6901e3bc0000000004010a8c?xsec_token=ABz2lynlrAuWvQRNpjVv8W5qfrKNf_HgOZyrkTi_Hb1S8=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 11-07,,6,,"牵挂不远，健康常伴！AQ让爱时刻守护
你是否也有过这样的时刻：隔着屏幕问爸妈“身体咋样”，他们总说“没事，挺好的”，可你心里的牵挂却从未减少。AQ的家人健康档案共享和血压血糖拍一拍功能，把这份牵挂变成了实实在在的健康守护。 “家人健康档案共享”功能，让你能亲手为爸妈建一份专属健康“记忆库”。打开AQ绑定家庭档案，输入他们的基础信息，上传体检报告、病历单、用药说明……每一次上传，都是把对爸妈的关心“存”进手机。无论你在哪，点开档案就能清晰看到他们的健康状况，那些“怕他们瞒着不说”的担忧，终于有了着落。 “血压血糖一拍就懂”更是贴心。只需用手机拍一拍血压计、血糖仪的数值，AQ不仅自动分析数据，还会追问测量时的身体状态。每一次拍摄、每一次回答，都让你能及时掌握爸妈的血压、血糖变化。看着档案里的健康记录，就像亲眼守着他们的健康，那份千里之外的牵挂，变成了触手可及的安心。 别让距离冲淡了对父母的关怀，用AQ把爱藏在每一次健康记录里，让牵挂变成看得见的守护。 #AQ小助手#AQ#AI健康应用#AI问诊#重阳送礼送AQ#送AQ就是送健康#AQ成当代年轻人重阳送礼第一选择
编辑于 11-07",贰牛,"这个好方便
10-29
赞
回复",
AI问诊,1,681f0819000000002100a75f,https://www.xiaohongshu.com/explore/681f0819000000002100a75f?xsec_token=ABD807Ai_6w10dzU6v-cwNXlczARO16SKEDRPWNkTVdxI=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-18,,5,,"来聊聊智能时代的医患互动
📢 【寻访谈对象】AI问诊如何重塑医疗实践与医患互动？邀您共同探讨～ 大家好吖～我是SYSU大三在读学生，目前围绕“AI问诊”议题开展研究，诚邀有相关经历的朋友参与深度访谈 🌟 【研究主题】： “技术赋能与关系重构:AI问诊介入下的医疗实践与医患互动模式研究” 重点探讨：患者如何使用AI技术来进行健康咨询与诊断？在将AI诊断结果代入真实诊疗场所时，医患互动模式有哪些变化？当AI建议与医生判断冲突时，患者如何处理“AI建议”与“真人医生”之间的决策困境？ 👥 【招募对象】： ✅ 近1年使用过AI问诊服务（如deepseek、豆包、AI预诊断、用药建议等） ✅ 通过AI问诊替代/补充线下就医（如小病自查、报告解读） ✅ 携带AI诊断报告与医生进行讨论（无论是否被采纳）或意见冲突（如治疗方案分歧） ✅特别邀请: ✨慢性病/罕见病患者（持续使用AI健康管理） ✨重大手术/住院患者（术前使用AI进行决策咨询） ✨癌症/肿瘤患者（正在或曾接受AI辅助诊疗） ✨医疗从业者（医生/医学生）接触过AI问诊使用者 ⏳ 【访谈时间】： 约30-60分钟，时间灵活可协商 📱 【形式与隐私】： ✅ 线上形式（无需露脸） ，但是可能需要录音 ✅ 绝对绝对匿名处理，录音仅用于研究，不会外传，论文完成后销毁 ✅ 可申请查看访谈记录稿确认内容 💌 参与福利:由于此次论文没有经费，所以只能提供非常小额的红包🧧🧧访谈完全遵循自愿原则#访谈#医患关系#访谈对象招募#医生#智能医疗#健康养生#感冒#癌症#DeepSeek#大学生#生病#肿瘤#精神病#罕见病#论文#线上医疗就诊#医疗 #本科#论文#看病#医学#医患互动#健康生活#人工智能#住院#康复#豆包吖#互动
编辑于 05-18",oishiiwawa,"🙋🏻‍♀️
05-11
赞
1",
