keyword,page,note_id,note_url,user_name,user_home,publish_time,reposts,comments,likes,content,comment_user,comment_content,comment_likes
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",momo,"把症状描述清楚，ds开的方不差
02-08
13
13",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",勇敢的小鸟☀,"ds解释得清楚，而且每一种药为什么开会给出逻辑，还会把相生相克解释清楚，哪种药先煮哪种药后煮都会提醒，甚至还会把平替或者可能发生的症状及备选方案列出来，对患者来说就是挺友好的。好多医生不让患者看药方，想多问几句也不会特别清楚得解释出来，而且不同的医生还会有不同的诊断结果，对患者来说沟通上总感觉不落地。虽然我还没勇到直接拿ds的方子开药，但我让它给我把一星期的食谱设计了一下，还有代茶饮也让它给了我一点建议，吃又吃不坏，它还能说出逻辑，我觉得挺好的。
02-09
70
36",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",豆蔻词工,"早晚的事，以后ai肯定抢过99.99%的医生
02-09
1
3",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",小红薯5F1662AE,"为啥还要找你啊，直接上药店抓药不行吗？是不是有些药只能由医生开出
02-10
1
7",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",Destiny,"不是 没有化验检查就敢开药啊光腹痛症状能诊断出具体疾病？
02-15
15
10",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",娜娜na～～,"真的可以的。我试过，辨证分析我的病情和开的方都和中医给我开的大差不差。当然我没吃 PS我是学中医的
02-11
12
11",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",杠天动地黄小牙,"还有中医就算了吧，虽然目前能把望闻问切都掌握得比较好的医生很少。才会导致感觉ai都可以取代中医了？的错觉
02-12
3
1",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",文创设计师张张,"我觉得还可以吧！比大部分中医强
02-18
1
15",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",煜哈哈🏸,"我只希望用ds开的中药方子，如果没有药效就别诬陷我中医废就好！
02-11
1
2",
人工智能问诊,1,67a6e546000000001902df19,https://www.xiaohongshu.com/explore/67a6e546000000001902df19?xsec_token=ABs65VNvoOlhyipVYpSmtpOFKTTt4KqYAMGaf3WvcMa28=&xsec_source=pc_search&source=web_search_result_notes,,,02-08,,10,,"没想到段子这么快就让我摊上了
真的有人用deepseek给自己开药来找医生开单的啊 	 今天来了个患者：有个医生朋友给我开了个中药方子，可以帮我转方吗？ 我：先让我看看啥方子 患者掏出手机截图，看到deepseek的瞬间大脑空白 我：你朋友是ai？ 患者：他是真人 	 这一刹那，大大的疑惑、震惊充满了我小小的脑瓜，面对指着ai说真人的患者甚至有点智商被侮辱的屈辱感，最后不知怎么控制不住笑出了声……后劲太大实在忍不住来发小红书了，不是真的有人会这么干啊？deepseek大火全能，可以分析中药药方，真的有人会找ds开药啊#不要太离谱#医疗#中医#这个世界太颠了#无语#deepseek
02-08",小红薯6788C6AE,"能把自己的症状描述清楚，能看懂deepseek说什么，是没问题的
02-22
1
2",
人工智能问诊,1,67b6689a000000002602e7a7,https://www.xiaohongshu.com/explore/67b6689a000000002602e7a7?xsec_token=ABreXAJA5NGQ9Try4wmXY32Ta0m9tvo7aKBrNi7oPmoag=&xsec_source=pc_search&source=web_search_result_notes,,,02-20,,0,,"💡爸妈必看！超简单AI问诊教程来啦✨
👴👵叔叔阿姨们，身体有点小毛病，去医院排队太麻烦？别愁啦，现在有超厉害的AI问诊来帮忙，在家就能轻松问医生，快跟着学起来吧！ 🌟【前期准备】 首先呢，咱得有个能上网的手机📱 ，要是子女给买的智能手机，那就再好不过啦。在手机自带的应用商店里（就那个有好多图标的方块，点开就能看到搜索框啦），搜索咱们要用的AI问诊APP，找到后点击下载，安装好就成功第一步啦。 🌟【注册登录】 安装好后打开APP，会看到一个大大的“注册”或者“登录”按钮，要是您第一次用，就点“注册”。输入您常用的手机号，然后手机会收到一条验证码短信，把短信里的数字填进去，再设置个好记的密码（千万别忘咯，要不又得费事儿找回），这样就登录进咱们的AI问诊小天地啦。 🌟【开启问诊】 登录后，界面上会有个“我要问诊”或者“在线咨询”之类的按钮，点它！这时候，系统可能会让您简单填下自己的病情，比如头疼，您就写“头疼，左边脑袋一阵一阵的疼，疼了两天啦”，越详细越好，就跟跟老朋友唠嗑似的，把不舒服的事儿一股脑儿说清楚。再选下是给自己问诊，还是帮老伴儿问，接着点“提交”。 🌟【问诊进行时】 提交后，别急，一会儿就有AI“医生”来跟您对话啦。它可能会问您更多细节，像“头疼的时候有没有恶心想吐的感觉呀”“以前有过类似头疼吗”，您就把知道的如实回答。要是不太明白问题，就点那个小喇叭图标，它会把文字读出来，是不是很贴心？ 🌟【查看结果】 一番问答后，AI“医生”就会给出建议啦，可能是一些日常护理方法，比如“多休息，多喝水，用热毛巾敷敷额头”，也可能是推荐您去医院做进一步检查。不管啥建议，都在屏幕上显示得清清楚楚，您要是怕忘，还可以点“收藏”按钮，回头随时查看。 👨‍👩‍👧‍👦叔叔阿姨们，有了AI问诊，日常小毛病再也不用慌慌张张跑医院啦。要是操作过程中遇到啥问题，就喊子女帮忙，多试几次，很快就能上手咯！快把这个好方法分享给身边的老伙伴们吧，大家一起健健康康、快快乐乐的💖。 #AI人工智能#AI工具#居家养老#AI#小红书#科技#老年人
02-20",,,
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",Emma,"婶儿，求看，谢谢
2024-10-16
赞
6",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",W今天不忙～,"求看
2024-10-17
赞
5",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",扁担宽宽,"叮叮
2024-10-16
赞
5",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",Uuuang,"求看
2024-10-17
赞
3",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",苹果,"求看 婶子
2024-10-16
赞
3",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",小红薯691473C2,"求看
07-22
赞
1",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",🐰,"婶儿，我也来凑凑热闹，我也要看
2024-10-17
赞
1",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",鎏金,"求看
2024-10-17
赞
1",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",小张,"给大婶儿顶顶大婶儿很厉害
2024-10-17
赞
1",
人工智能问诊,1,670f5152000000001402c56e,https://www.xiaohongshu.com/explore/670f5152000000001402c56e?xsec_token=ABWrzjvMc0bB-8MZu9Z92M46KKYFshXr1OYy2_C_FRjNo=&xsec_source=pc_search&source=web_search_result_notes,,,2024-10-16,,10,,"隔空查病 #线上医疗就诊#一点碎碎念#日常#想分享点什么#我的日常#每秒都值得记录#一些片刻#清清日常库存#每一帧都是热爱#分享片刻
2024-10-16",禾禾,"我呢我呢
2024-10-17
赞
1",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",空野,"我们医院发文鼓励用DeepSeek ，而且每台办公电脑上都安装了
05-23
99
11",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",咯吱盒,"就是可能区别是这样的，医生问的是，直肠癌AJCC分期T3肿瘤是多大来着，然后获得一个已经公认的只是他忘了的答案，非学医人问的是，我今天大便有点血是直肠癌吗
05-30
547
8",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",where,"医生用deepseek可以分辨哪些信息可用可靠 而患者分辨不了 这就是区别
05-25
734
2",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",柚柚不苦🍊,"没必要有偏见，医生也是人，不是硬盘，脑袋里记不了那么多的知识，有些时候想不起来查一查，或者有什么新的进展也可以查一查，很正常
05-26
45
2",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",DrC,"有没有一种可能，他只是趁着看诊空隙，在用ds搞科研（反正我出夜班急诊没病人的时候这么干过
05-25
16
5",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",小红薯64FE6E6B,"评论区有些人要是知道住院时管你的一线医生是个连证都没有的人咋办，下医嘱开药开演得看电子书开多少
06-19
14
3",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",贪生pass,"最近科室疑难病例讨论的时候，主任都会说让deepseek也分析一下，ai也是需要专业领域的人不停喂养的，检索的人越专业，提出的问题就越值得思考，对它也是一种锻炼，对大家的全面思考也是一种启发。
06-07
51
1",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",水瓶,"我有个问题，为什么突然这么多人找医生医院的问题啊？我没恶意哈
06-09
2
1",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",疏影,"我认为的急诊是，很重的车祸伤，吃错东西洗胃，缺氧气胸之类，急诊医生对这些危及生命的病，非常熟练抢救。但是，有的人哪稍微疼一下，下班去看急诊，破点皮，就跑去急诊又不能拒诊，不是每个科室的知识都是精通，所以查一下放心一些，害怕自己记错了误诊
06-19
3
3",
人工智能问诊,1,683014e1000000002300fdbb,https://www.xiaohongshu.com/explore/683014e1000000002300fdbb?xsec_token=ABI6dR-WgxSaFZGgY9Ng1B3gd9865ED5P69QQ8RiKDzUY=&xsec_source=pc_search&source=web_search_result_notes,,,编辑于 05-26,,10,,"急诊大夫也得求助AI了吗
今年开始我偶尔也会在DeepSeek上查一些医疗问题，或者“问诊”，真头一次遇见大夫边看诊边查 但协和的大夫说不能信DS上面说的，导致我有点对这大夫产生了偏见… 这种情况常见吗？但是大夫查DS看诊，我还挂号干嘛呢#急诊#医护工作者#人工智障与人工智能#临床医学生#deepseek#临床 	 ———二编分割线——— 大家戾气不要那么重嘛，什么不想看就走，你有ds你怎么不是医生…… 医生是普通人，患者也是普通人呀😅 一没医闹，二没曝光人家隐私，不懂就问而已。
编辑于 05-26",心态平和,"果然啊，想医闹的人无所不在
05-31
27
1",
