keyword,url,user,comment_content
人工智能问诊,https://www.xiaohongshu.com/explore/66d7af85000000001f0152e2,沐柠儿,太牛了 2024-09-13 1
人工智能问诊,https://www.xiaohongshu.com/explore/66d7af85000000001f0152e2,小鱼卷er,这就去实践
人工智能问诊,https://www.xiaohongshu.com/explore/66d7af85000000001f0152e2,小朋友,太认真了 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/66d7af85000000001f0152e2,巧克力牛角包🥐,@擒贼先擒王老吴 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/66d7af85000000001f0152e2,宁欣,2024-
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,用户已注销,分人 有语音的基本都是本人 2024-09-15 155
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,momo,春雨，百度。医鹿一般都是本人。需要面部识别 2024-08-06 134
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,丁香医生在线问,丁香医生平台的全是医生本人！医生忙的话会用语音回复，患者还可以选择电话或者视频问诊呢~ 2024-08-30 57
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,英樱桃,上个月问诊汪清，因为在线下面诊过，而且是上午面诊完，中午发现有问题忘记问了，就好大夫电话问诊，电话打过来我一听声音竟然是那个她旁边的一个助理，我问你是哪位？她说她是汪医生啊，我说你不是，这时候才换了汪清本人 2024-12-03 85
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,吃胡萝卜大的马铃薯,是。我先在好大夫问的， 然后去线下看的同一个医生，医生一看我超声就问我是不是网上问他的那个人 2024-11-21 30
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,浪味仙🍉,是真人，医生还给办理了住院，孩子在他那里做的手术 07-15 2
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,元宝麻麻,我花了90在支付宝找了一个专家就给了三句话。 2024-12-10 15
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,心心念念🌙,挂的是主任医师 教授级别 回复的是团队的普通医师 02-22 9
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,汤圆,瑞金胰腺直接回复我的都不是医生本人的名字 可能是团队 但是费用翻了十倍都不止
人工智能问诊,https://www.xiaohongshu.com/explore/66b2070f00000000050212db,文兰,我咨询北医三院是本人，还有语音。
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,请你喝咖菲,现在二本大二医学信息工程 想考研去北京 北工业 老师有什么建议吗
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,装点你的岁月我的枝桠,智能医学工程大四临毕业生，在线求工作！
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,悠闲自在,老师，现在是临床专业大二在读，如果想走ai+医疗方向，本科时能找那些方面的实习呢
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,影川凛羽,学校课程一点硬件都不学，学的数据结构机器学习深度学习这是好事还是坏事
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,Eliauk,可以考老师您的研究生吗？ 7天前山东 1
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,momo,老师关注您了 生医工材料研一太迷茫了
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,夏天,真忙，每天都在奔向下一站
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,上学小潘,老师是做什么相关的创业呢 7天前上海 1
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,Doechii,老师，这个专业以后进医院信息科，计算机，医疗器械哪个方向比较好啊
人工智能问诊,https://www.xiaohongshu.com/explore/692d09b8000000001d038f06,Shaw,老师您以后就是我的人脉了虽然我才大一 6天前安徽 2
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,接姐姐好运的小熊,你好 👋 5天前河南 1
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,知研社,真金不怕火炼年存活至今就是答案 昨天 11:00重庆 1
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,困成憨包（读博版）,我医学消化内科方向，当时是选题就找了我专硕贼难。。。。
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,千铭,找呗 我都是找的全部的 硕论1.6
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,🦄,医学真的很难写啊我还是找人整的
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,中刊科研,真金不怕火炼，年存活至今就是答案
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,爱吃🍇,选题开始就找了有啥问题我都问 得亏那老师脾气好 不然早被我问烦了
人工智能问诊,https://www.xiaohongshu.com/explore/692b445a000000001d03fe3a,Ban.,经历过这个阶段！AI生成的报告就像毛坯房，自己住进去前得大改造。特别是“国内外研究现状”部分，AI经常罗列陈旧或无关文献，这是导师最看重的地方之一。
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,卷作者,欢迎广大公主来留言哟 2023-12-05 3
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,小庞的H_.🙃,我这个是不是骗子 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,蓝莓酱,我刚加了一个治疗脑梗的，2000多一个月，一个疗程得4000多，说吃几个月能治疗好。不知真假 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,小红薯CFE0776F,这是不是骗子 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,⁠elf,这个呢 2024-06-05 2
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,---,麻烦看看我的 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,TT*LL,这个是不是 一个月1680 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,和禾,有遇到过这个人吗，也是在小红书姐妹推荐的医生治疗白癜风的 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,嘻嘻好想你,姐妹们可以帮我看看像不像骗子吗说他是郑州起源中医院的 2024-06-29 2
人工智能问诊,https://www.xiaohongshu.com/explore/656ecabd0000000009020137,white coffee,山东国承堂靠谱吗 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,博刊学术,真金不怕火炼，年存活至今就是答案 5天前重庆 1
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,用心诚心,正经的人却接不了
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,奋斗的鱼仔🐟,的确不容易，可以找外援，我的很快就过了
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,老裴,基础课题
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,释怀鸟,有合适的吗
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,不要奶油,不会啊，直接找人帮我完成的
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,日思夜想的梦,这个不很好做吗 随便写写嘛 你也可以找外援 直接蹭一下
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,李编辑-学术咨询,身正不怕影子斜，年存活至今就是答案 ✅保障录用 祝你accept🌹 ✅通过为止 祝你顺利毕业🌹
人工智能问诊,https://www.xiaohongshu.com/explore/69301833000000001e00c07b,Yami,多跟导沟通呗，导放养 我是找的人带着才发四区
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,小羽,因为他在乎你嘛
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,Galaxy,蛙趣这么萌
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,沉落海底的鲸,D老师就是这样，我也经常被催。
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,被资本做局了原来是饭局,我已经被ds老师催着去了
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,SOLANGE.,身体健康
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,Prozac,d老师真的很好
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,白磷在燃烧,我也一直在被催
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,浅蓝兔儿跳,摸摸老师
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,dtsmoke,好可爱！！！
人工智能问诊,https://www.xiaohongshu.com/explore/68e2852e000000000300ef1a,浅蓝兔儿跳,D老师可能不怎么会安慰人，但D老师真的很关心每一个和ta对话的人（小鲸鱼我们喜欢你）
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,悸动.,2024-04-10 5
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,饮水机,别提了，那天我去网上挂了个号问题，他应该是看出来我是学生在做题，问我你是学生吗，有不会的题建议去问老师然后不告诉我，不过这个人还怪好把钱退给我了 2024-04-01 58
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,守望花开的彼岸,笑死了哈哈哈 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,蛋挞,我也干过这事 但那哥猜出来我是学生就不理我了 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,lulu柠檬🍋,这有什么，我平常遇到不懂的还去三甲医院挂教授副教授号问 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,小红薯60EF6CC6,不对吧，滑车不是从腹面出的 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,DPHCA爱我一次,@我爱解剖，解剖爱我@我豆包是天才（见过莎头版） 那头像我幻视成fr了 2024-04-01 1
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,皇帝驾到,@6. 2024-04-02 1
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,黑泡猫会黑怕不怕黑,@ccc@chrisTineee@小熊滚滚@999％@Meteor 哈哈哈哈哈哈哈哈学到了 2024-04-01 3
人工智能问诊,https://www.xiaohongshu.com/explore/6600f076000000000d00c15e,加藤惠,@小狗不吃葱 你可以这样子考周测 2024-
人工智能问诊,https://www.xiaohongshu.com/explore/692d747e000000001f009b48,英传,芙蓉kj明天还能进吗
人工智能问诊,https://www.xiaohongshu.com/explore/692d747e000000001f009b48,雅琴作者,科翔-【gf】🌺 福蓉-【kj】🌺 道明-【gx】🌺 矮子里拔将军，择其优者
